suite,benchmark,non_scaling_combo,non_scaling_slug,scaling_param_name,scaling_param_value,sim_time_ms_aligned,offset_ms,anchor_x,is_anchor,mape,smape
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=0.25",block_size-128_cutoff_radius-12_grid_spacing-0.25,num_atoms,1000,0.297450,0.145162,1000,True,0.396219,0.677227
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=0.25",block_size-128_cutoff_radius-12_grid_spacing-0.25,num_atoms,1500,0.372240,0.145162,1000,False,0.396219,0.677227
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=0.25",block_size-128_cutoff_radius-12_grid_spacing-0.25,num_atoms,2000,0.447032,0.145162,1000,False,0.396219,0.677227
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=0.25",block_size-128_cutoff_radius-12_grid_spacing-0.25,num_atoms,3000,0.596614,0.145162,1000,False,0.396219,0.677227
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=0.25",block_size-128_cutoff_radius-12_grid_spacing-0.25,num_atoms,4000,0.746197,0.145162,1000,False,0.396219,0.677227
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=0.25",block_size-128_cutoff_radius-12_grid_spacing-0.25,num_atoms,5000,0.895781,0.145162,1000,False,0.396219,0.677227
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=0.25",block_size-128_cutoff_radius-12_grid_spacing-0.25,num_atoms,7500,1.269738,0.145162,1000,False,0.396219,0.677227
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=0.25",block_size-128_cutoff_radius-12_grid_spacing-0.25,num_atoms,10000,1.643696,0.145162,1000,False,0.396219,0.677227
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=0.5",block_size-128_cutoff_radius-12_grid_spacing-0.5,num_atoms,1000,0.184526,0.032238,1000,True,0.159092,0.191890
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=0.5",block_size-128_cutoff_radius-12_grid_spacing-0.5,num_atoms,1500,0.259316,0.032238,1000,False,0.159092,0.191890
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=0.5",block_size-128_cutoff_radius-12_grid_spacing-0.5,num_atoms,2000,0.334108,0.032238,1000,False,0.159092,0.191890
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=0.5",block_size-128_cutoff_radius-12_grid_spacing-0.5,num_atoms,3000,0.483690,0.032238,1000,False,0.159092,0.191890
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=0.5",block_size-128_cutoff_radius-12_grid_spacing-0.5,num_atoms,4000,0.633273,0.032238,1000,False,0.159092,0.191890
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=0.5",block_size-128_cutoff_radius-12_grid_spacing-0.5,num_atoms,5000,0.782857,0.032238,1000,False,0.159092,0.191890
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=0.5",block_size-128_cutoff_radius-12_grid_spacing-0.5,num_atoms,7500,1.156814,0.032238,1000,False,0.159092,0.191890
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=0.5",block_size-128_cutoff_radius-12_grid_spacing-0.5,num_atoms,10000,1.530772,0.032238,1000,False,0.159092,0.191890
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=1",block_size-128_cutoff_radius-12_grid_spacing-1,num_atoms,1000,0.138582,-0.013706,1000,True,0.055111,0.055111
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=1",block_size-128_cutoff_radius-12_grid_spacing-1,num_atoms,1500,0.213372,-0.013706,1000,False,0.055111,0.055111
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=1",block_size-128_cutoff_radius-12_grid_spacing-1,num_atoms,2000,0.288164,-0.013706,1000,False,0.055111,0.055111
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=1",block_size-128_cutoff_radius-12_grid_spacing-1,num_atoms,3000,0.437746,-0.013706,1000,False,0.055111,0.055111
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=1",block_size-128_cutoff_radius-12_grid_spacing-1,num_atoms,4000,0.587329,-0.013706,1000,False,0.055111,0.055111
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=1",block_size-128_cutoff_radius-12_grid_spacing-1,num_atoms,5000,0.736913,-0.013706,1000,False,0.055111,0.055111
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=1",block_size-128_cutoff_radius-12_grid_spacing-1,num_atoms,7500,1.110870,-0.013706,1000,False,0.055111,0.055111
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=1",block_size-128_cutoff_radius-12_grid_spacing-1,num_atoms,10000,1.484828,-0.013706,1000,False,0.055111,0.055111
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=2",block_size-128_cutoff_radius-12_grid_spacing-2,num_atoms,1000,0.126247,-0.019761,1000,True,0.084232,0.084232
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=2",block_size-128_cutoff_radius-12_grid_spacing-2,num_atoms,1500,0.197807,-0.019761,1000,False,0.084232,0.084232
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=2",block_size-128_cutoff_radius-12_grid_spacing-2,num_atoms,2000,0.269240,-0.019761,1000,False,0.084232,0.084232
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=2",block_size-128_cutoff_radius-12_grid_spacing-2,num_atoms,3000,0.412447,-0.019761,1000,False,0.084232,0.084232
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=2",block_size-128_cutoff_radius-12_grid_spacing-2,num_atoms,4000,0.555382,-0.019761,1000,False,0.084232,0.084232
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=2",block_size-128_cutoff_radius-12_grid_spacing-2,num_atoms,5000,0.698626,-0.019761,1000,False,0.084232,0.084232
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=2",block_size-128_cutoff_radius-12_grid_spacing-2,num_atoms,7500,1.056464,-0.019761,1000,False,0.084232,0.084232
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.25",block_size-128_cutoff_radius-20_grid_spacing-0.25,num_atoms,1000,0.367004,0.214716,1000,True,0.421326,0.758162
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.25",block_size-128_cutoff_radius-20_grid_spacing-0.25,num_atoms,1500,0.441794,0.214716,1000,False,0.421326,0.758162
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.25",block_size-128_cutoff_radius-20_grid_spacing-0.25,num_atoms,2000,0.516586,0.214716,1000,False,0.421326,0.758162
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.25",block_size-128_cutoff_radius-20_grid_spacing-0.25,num_atoms,3000,0.666168,0.214716,1000,False,0.421326,0.758162
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.25",block_size-128_cutoff_radius-20_grid_spacing-0.25,num_atoms,4000,0.815751,0.214716,1000,False,0.421326,0.758162
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.25",block_size-128_cutoff_radius-20_grid_spacing-0.25,num_atoms,5000,0.965335,0.214716,1000,False,0.421326,0.758162
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.25",block_size-128_cutoff_radius-20_grid_spacing-0.25,num_atoms,7500,1.339292,0.214716,1000,False,0.421326,0.758162
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.5",block_size-128_cutoff_radius-20_grid_spacing-0.5,num_atoms,1000,0.265029,0.112741,1000,True,0.334676,0.515818
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.5",block_size-128_cutoff_radius-20_grid_spacing-0.5,num_atoms,1500,0.339819,0.112741,1000,False,0.334676,0.515818
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.5",block_size-128_cutoff_radius-20_grid_spacing-0.5,num_atoms,2000,0.414611,0.112741,1000,False,0.334676,0.515818
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.5",block_size-128_cutoff_radius-20_grid_spacing-0.5,num_atoms,3000,0.564193,0.112741,1000,False,0.334676,0.515818
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.5",block_size-128_cutoff_radius-20_grid_spacing-0.5,num_atoms,4000,0.713776,0.112741,1000,False,0.334676,0.515818
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.5",block_size-128_cutoff_radius-20_grid_spacing-0.5,num_atoms,5000,0.863360,0.112741,1000,False,0.334676,0.515818
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.5",block_size-128_cutoff_radius-20_grid_spacing-0.5,num_atoms,7500,1.237317,0.112741,1000,False,0.334676,0.515818
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=1",block_size-128_cutoff_radius-20_grid_spacing-1,num_atoms,1000,0.166686,0.014398,1000,True,0.089478,0.099814
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=1",block_size-128_cutoff_radius-20_grid_spacing-1,num_atoms,1500,0.241476,0.014398,1000,False,0.089478,0.099814
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=1",block_size-128_cutoff_radius-20_grid_spacing-1,num_atoms,2000,0.316268,0.014398,1000,False,0.089478,0.099814
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=1",block_size-128_cutoff_radius-20_grid_spacing-1,num_atoms,3000,0.465850,0.014398,1000,False,0.089478,0.099814
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=1",block_size-128_cutoff_radius-20_grid_spacing-1,num_atoms,4000,0.615433,0.014398,1000,False,0.089478,0.099814
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=1",block_size-128_cutoff_radius-20_grid_spacing-1,num_atoms,5000,0.765017,0.014398,1000,False,0.089478,0.099814
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=1",block_size-128_cutoff_radius-20_grid_spacing-1,num_atoms,7500,1.138974,0.014398,1000,False,0.089478,0.099814
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=2",block_size-128_cutoff_radius-20_grid_spacing-2,num_atoms,1000,0.131873,-0.020415,1000,True,0.080931,0.080931
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=2",block_size-128_cutoff_radius-20_grid_spacing-2,num_atoms,1500,0.206663,-0.020415,1000,False,0.080931,0.080931
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=2",block_size-128_cutoff_radius-20_grid_spacing-2,num_atoms,2000,0.281455,-0.020415,1000,False,0.080931,0.080931
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=2",block_size-128_cutoff_radius-20_grid_spacing-2,num_atoms,3000,0.431037,-0.020415,1000,False,0.080931,0.080931
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=2",block_size-128_cutoff_radius-20_grid_spacing-2,num_atoms,4000,0.580620,-0.020415,1000,False,0.080931,0.080931
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=2",block_size-128_cutoff_radius-20_grid_spacing-2,num_atoms,5000,0.730204,-0.020415,1000,False,0.080931,0.080931
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=2",block_size-128_cutoff_radius-20_grid_spacing-2,num_atoms,7500,1.104161,-0.020415,1000,False,0.080931,0.080931
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=0.25",block_size-128_cutoff_radius-6_grid_spacing-0.25,num_atoms,1000,0.184472,0.032184,1000,True,0.152853,0.183976
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=0.25",block_size-128_cutoff_radius-6_grid_spacing-0.25,num_atoms,1500,0.259262,0.032184,1000,False,0.152853,0.183976
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=0.25",block_size-128_cutoff_radius-6_grid_spacing-0.25,num_atoms,2000,0.334054,0.032184,1000,False,0.152853,0.183976
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=0.25",block_size-128_cutoff_radius-6_grid_spacing-0.25,num_atoms,3000,0.483636,0.032184,1000,False,0.152853,0.183976
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=0.25",block_size-128_cutoff_radius-6_grid_spacing-0.25,num_atoms,4000,0.633219,0.032184,1000,False,0.152853,0.183976
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=0.25",block_size-128_cutoff_radius-6_grid_spacing-0.25,num_atoms,5000,0.782803,0.032184,1000,False,0.152853,0.183976
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=0.25",block_size-128_cutoff_radius-6_grid_spacing-0.25,num_atoms,7500,1.156760,0.032184,1000,False,0.152853,0.183976
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=0.5",block_size-128_cutoff_radius-6_grid_spacing-0.5,num_atoms,1000,0.138449,-0.013839,1000,True,0.046612,0.046612
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=0.5",block_size-128_cutoff_radius-6_grid_spacing-0.5,num_atoms,1500,0.213239,-0.013839,1000,False,0.046612,0.046612
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=0.5",block_size-128_cutoff_radius-6_grid_spacing-0.5,num_atoms,2000,0.288031,-0.013839,1000,False,0.046612,0.046612
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=0.5",block_size-128_cutoff_radius-6_grid_spacing-0.5,num_atoms,3000,0.437613,-0.013839,1000,False,0.046612,0.046612
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=0.5",block_size-128_cutoff_radius-6_grid_spacing-0.5,num_atoms,4000,0.587196,-0.013839,1000,False,0.046612,0.046612
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=0.5",block_size-128_cutoff_radius-6_grid_spacing-0.5,num_atoms,5000,0.736780,-0.013839,1000,False,0.046612,0.046612
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=0.5",block_size-128_cutoff_radius-6_grid_spacing-0.5,num_atoms,7500,1.110737,-0.013839,1000,False,0.046612,0.046612
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=1",block_size-128_cutoff_radius-6_grid_spacing-1,num_atoms,1000,0.126140,-0.019868,1000,True,0.088402,0.088402
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=1",block_size-128_cutoff_radius-6_grid_spacing-1,num_atoms,1500,0.197700,-0.019868,1000,False,0.088402,0.088402
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=1",block_size-128_cutoff_radius-6_grid_spacing-1,num_atoms,2000,0.269133,-0.019868,1000,False,0.088402,0.088402
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=1",block_size-128_cutoff_radius-6_grid_spacing-1,num_atoms,3000,0.412340,-0.019868,1000,False,0.088402,0.088402
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=1",block_size-128_cutoff_radius-6_grid_spacing-1,num_atoms,4000,0.555275,-0.019868,1000,False,0.088402,0.088402
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=1",block_size-128_cutoff_radius-6_grid_spacing-1,num_atoms,5000,0.698519,-0.019868,1000,False,0.088402,0.088402
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=1",block_size-128_cutoff_radius-6_grid_spacing-1,num_atoms,7500,1.056357,-0.019868,1000,False,0.088402,0.088402
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=2",block_size-128_cutoff_radius-6_grid_spacing-2,num_atoms,1000,0.124203,-0.011931,1000,True,0.049274,0.049274
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=2",block_size-128_cutoff_radius-6_grid_spacing-2,num_atoms,1500,0.190802,-0.011931,1000,False,0.049274,0.049274
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=2",block_size-128_cutoff_radius-6_grid_spacing-2,num_atoms,2000,0.257450,-0.011931,1000,False,0.049274,0.049274
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=2",block_size-128_cutoff_radius-6_grid_spacing-2,num_atoms,3000,0.390955,-0.011931,1000,False,0.049274,0.049274
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=2",block_size-128_cutoff_radius-6_grid_spacing-2,num_atoms,4000,0.524592,-0.011931,1000,False,0.049274,0.049274
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=2",block_size-128_cutoff_radius-6_grid_spacing-2,num_atoms,5000,0.658179,-0.011931,1000,False,0.049274,0.049274
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=2",block_size-128_cutoff_radius-6_grid_spacing-2,num_atoms,7500,0.992044,-0.011931,1000,False,0.049274,0.049274
parboil,parboil_lbm,"block_size=128, iterations=1, num_timesteps=10, tau=0.7",block_size-128_iterations-1_num_timesteps-10_tau-0.7,grid_dim,16,0.078926,0.036303,16,True,0.309061,0.309061
parboil,parboil_lbm,"block_size=128, iterations=1, num_timesteps=10, tau=0.7",block_size-128_iterations-1_num_timesteps-10_tau-0.7,grid_dim,20,0.094804,0.036303,16,False,0.309061,0.309061
parboil,parboil_lbm,"block_size=128, iterations=1, num_timesteps=10, tau=0.7",block_size-128_iterations-1_num_timesteps-10_tau-0.7,grid_dim,24,0.118418,0.036303,16,False,0.309061,0.309061
parboil,parboil_sgemm,"block_size=256, precision=double",block_size-256_precision-double,size,64,0.006147,-0.000472,64,True,0.300736,0.300736
parboil,parboil_sgemm,"block_size=256, precision=double",block_size-256_precision-double,size,128,0.010095,-0.000472,64,False,0.300736,0.300736
parboil,parboil_sgemm,"block_size=256, precision=double",block_size-256_precision-double,size,192,0.014045,-0.000472,64,False,0.300736,0.300736
parboil,parboil_sgemm,"block_size=256, precision=double",block_size-256_precision-double,size,256,0.017999,-0.000472,64,False,0.300736,0.300736
parboil,parboil_sgemm,"block_size=256, precision=double",block_size-256_precision-double,size,384,0.027031,-0.000472,64,False,0.300736,0.300736
parboil,parboil_sgemm,"block_size=256, precision=float",block_size-256_precision-float,size,64,0.006040,-0.000579,64,True,0.308411,0.308411
parboil,parboil_sgemm,"block_size=256, precision=float",block_size-256_precision-float,size,128,0.009988,-0.000579,64,False,0.308411,0.308411
parboil,parboil_sgemm,"block_size=256, precision=float",block_size-256_precision-float,size,192,0.013938,-0.000579,64,False,0.308411,0.308411
parboil,parboil_sgemm,"block_size=256, precision=float",block_size-256_precision-float,size,256,0.017892,-0.000579,64,False,0.308411,0.308411
parboil,parboil_sgemm,"block_size=256, precision=float",block_size-256_precision-float,size,384,0.026924,-0.000579,64,False,0.308411,0.308411
parboil,parboil_sgemm,"block_size=256, precision=half",block_size-256_precision-half,size,64,0.006121,-0.000498,64,True,0.299427,0.299427
parboil,parboil_sgemm,"block_size=256, precision=half",block_size-256_precision-half,size,128,0.010069,-0.000498,64,False,0.299427,0.299427
parboil,parboil_sgemm,"block_size=256, precision=half",block_size-256_precision-half,size,192,0.014019,-0.000498,64,False,0.299427,0.299427
parboil,parboil_sgemm,"block_size=256, precision=half",block_size-256_precision-half,size,256,0.017973,-0.000498,64,False,0.299427,0.299427
parboil,parboil_sgemm,"block_size=256, precision=half",block_size-256_precision-half,size,384,0.027005,-0.000498,64,False,0.299427,0.299427
polybench,polybench_2dconv,"block_size=256, precision=double",block_size-256_precision-double,size,64,0.005800,0.003281,64,True,0.103181,0.103184
polybench,polybench_2dconv,"block_size=256, precision=double",block_size-256_precision-double,size,128,0.005800,0.003281,64,False,0.103181,0.103184
polybench,polybench_2dconv,"block_size=256, precision=double",block_size-256_precision-double,size,256,0.005801,0.003281,64,False,0.103181,0.103184
polybench,polybench_2dconv,"block_size=256, precision=double",block_size-256_precision-double,size,384,0.005949,0.003281,64,False,0.103181,0.103184
polybench,polybench_2dconv,"block_size=256, precision=double",block_size-256_precision-double,size,512,0.006233,0.003281,64,False,0.103181,0.103184
polybench,polybench_2dconv,"block_size=256, precision=double",block_size-256_precision-double,size,640,0.006767,0.003281,64,False,0.103181,0.103184
polybench,polybench_2dconv,"block_size=256, precision=double",block_size-256_precision-double,size,768,0.008385,0.003281,64,False,0.103181,0.103184
polybench,polybench_2dconv,"block_size=256, precision=float",block_size-256_precision-float,size,64,0.005773,0.003254,64,True,0.119094,0.131918
polybench,polybench_2dconv,"block_size=256, precision=float",block_size-256_precision-float,size,128,0.005773,0.003254,64,False,0.119094,0.131918
polybench,polybench_2dconv,"block_size=256, precision=float",block_size-256_precision-float,size,256,0.005774,0.003254,64,False,0.119094,0.131918
polybench,polybench_2dconv,"block_size=256, precision=float",block_size-256_precision-float,size,384,0.005922,0.003254,64,False,0.119094,0.131918
polybench,polybench_2dconv,"block_size=256, precision=float",block_size-256_precision-float,size,512,0.006206,0.003254,64,False,0.119094,0.131918
polybench,polybench_2dconv,"block_size=256, precision=float",block_size-256_precision-float,size,640,0.006740,0.003254,64,False,0.119094,0.131918
polybench,polybench_2dconv,"block_size=256, precision=float",block_size-256_precision-float,size,768,0.008358,0.003254,64,False,0.119094,0.131918
polybench,polybench_2dconv,"block_size=256, precision=half",block_size-256_precision-half,size,64,0.006268,0.003749,64,True,0.167898,0.167898
polybench,polybench_2dconv,"block_size=256, precision=half",block_size-256_precision-half,size,128,0.006268,0.003749,64,False,0.167898,0.167898
polybench,polybench_2dconv,"block_size=256, precision=half",block_size-256_precision-half,size,256,0.006269,0.003749,64,False,0.167898,0.167898
polybench,polybench_2dconv,"block_size=256, precision=half",block_size-256_precision-half,size,384,0.006417,0.003749,64,False,0.167898,0.167898
polybench,polybench_2dconv,"block_size=256, precision=half",block_size-256_precision-half,size,512,0.006701,0.003749,64,False,0.167898,0.167898
polybench,polybench_2dconv,"block_size=256, precision=half",block_size-256_precision-half,size,640,0.007235,0.003749,64,False,0.167898,0.167898
polybench,polybench_2dconv,"block_size=256, precision=half",block_size-256_precision-half,size,768,0.008853,0.003749,64,False,0.167898,0.167898
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=double",alpha-1.5_beta-1.2_block_size-256_precision-double,size,64,0.012735,0.001948,64,True,0.176966,0.176966
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=double",alpha-1.5_beta-1.2_block_size-256_precision-double,size,96,0.016322,0.001948,64,False,0.176966,0.176966
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=double",alpha-1.5_beta-1.2_block_size-256_precision-double,size,128,0.019907,0.001948,64,False,0.176966,0.176966
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=double",alpha-1.5_beta-1.2_block_size-256_precision-double,size,192,0.027082,0.001948,64,False,0.176966,0.176966
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=double",alpha-1.5_beta-1.2_block_size-256_precision-double,size,256,0.034267,0.001948,64,False,0.176966,0.176966
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=double",alpha-1.5_beta-1.2_block_size-256_precision-double,size,384,0.057413,0.001948,64,False,0.176966,0.176966
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=float",alpha-1.5_beta-1.2_block_size-256_precision-float,size,64,0.013484,0.002697,64,True,0.231368,0.231368
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=float",alpha-1.5_beta-1.2_block_size-256_precision-float,size,96,0.017071,0.002697,64,False,0.231368,0.231368
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=float",alpha-1.5_beta-1.2_block_size-256_precision-float,size,128,0.020656,0.002697,64,False,0.231368,0.231368
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=float",alpha-1.5_beta-1.2_block_size-256_precision-float,size,192,0.027831,0.002697,64,False,0.231368,0.231368
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=float",alpha-1.5_beta-1.2_block_size-256_precision-float,size,256,0.035016,0.002697,64,False,0.231368,0.231368
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=float",alpha-1.5_beta-1.2_block_size-256_precision-float,size,384,0.058162,0.002697,64,False,0.231368,0.231368
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=half",alpha-1.5_beta-1.2_block_size-256_precision-half,size,64,0.012669,0.001882,64,True,0.169988,0.169988
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=half",alpha-1.5_beta-1.2_block_size-256_precision-half,size,96,0.016256,0.001882,64,False,0.169988,0.169988
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=half",alpha-1.5_beta-1.2_block_size-256_precision-half,size,128,0.019841,0.001882,64,False,0.169988,0.169988
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=half",alpha-1.5_beta-1.2_block_size-256_precision-half,size,192,0.027016,0.001882,64,False,0.169988,0.169988
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=half",alpha-1.5_beta-1.2_block_size-256_precision-half,size,256,0.034201,0.001882,64,False,0.169988,0.169988
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=half",alpha-1.5_beta-1.2_block_size-256_precision-half,size,384,0.057347,0.001882,64,False,0.169988,0.169988
polybench,polybench_3dconv,"block_size=8, filter_size=3",block_size-8_filter_size-3,size,16,0.008125,0.001008,16,True,0.040782,0.040782
polybench,polybench_3dconv,"block_size=8, filter_size=3",block_size-8_filter_size-3,size,24,0.008518,0.001008,16,False,0.040782,0.040782
polybench,polybench_3dconv,"block_size=8, filter_size=3",block_size-8_filter_size-3,size,32,0.008650,0.001008,16,False,0.040782,0.040782
polybench,polybench_3dconv,"block_size=8, filter_size=3",block_size-8_filter_size-3,size,40,0.008916,0.001008,16,False,0.040782,0.040782
polybench,polybench_3dconv,"block_size=8, filter_size=3",block_size-8_filter_size-3,size,48,0.008975,0.001008,16,False,0.040782,0.040782
polybench,polybench_3dconv,"block_size=8, filter_size=5",block_size-8_filter_size-5,size,16,0.020460,0.002690,16,True,0.081124,0.081124
polybench,polybench_3dconv,"block_size=8, filter_size=5",block_size-8_filter_size-5,size,24,0.022056,0.002690,16,False,0.081124,0.081124
polybench,polybench_3dconv,"block_size=8, filter_size=5",block_size-8_filter_size-5,size,32,0.023277,0.002690,16,False,0.081124,0.081124
polybench,polybench_3dconv,"block_size=8, filter_size=5",block_size-8_filter_size-5,size,40,0.023454,0.002690,16,False,0.081124,0.081124
polybench,polybench_3dconv,"block_size=8, filter_size=5",block_size-8_filter_size-5,size,48,0.023894,0.002690,16,False,0.081124,0.081124
polybench,polybench_3dconv,"block_size=8, filter_size=7",block_size-8_filter_size-7,size,16,0.046225,0.006717,16,True,0.147070,0.147070
polybench,polybench_3dconv,"block_size=8, filter_size=7",block_size-8_filter_size-7,size,24,0.053293,0.006717,16,False,0.147070,0.147070
