suite,benchmark,non_scaling_combo,non_scaling_slug,scaling_param_name,scaling_param_value,time_ms_avg
parboil,parboil_sgemm,"block_size=256, precision=double",block_size-256_precision-double,size,1024,0.167303
parboil,parboil_sgemm,"block_size=256, precision=double",block_size-256_precision-double,size,1280,0.310212
parboil,parboil_sgemm,"block_size=256, precision=double",block_size-256_precision-double,size,1536,0.585551
parboil,parboil_sgemm,"block_size=256, precision=double",block_size-256_precision-double,size,1792,0.879855
parboil,parboil_sgemm,"block_size=256, precision=double",block_size-256_precision-double,size,2048,1.301266
parboil,parboil_sgemm,"block_size=256, precision=double",block_size-256_precision-double,size,2560,2.498915
parboil,parboil_sgemm,"block_size=256, precision=double",block_size-256_precision-double,size,3072,4.706018
parboil,parboil_sgemm,"block_size=256, precision=double",block_size-256_precision-double,size,3584,7.834040
parboil,parboil_sgemm,"block_size=256, precision=double",block_size-256_precision-double,size,4096,11.563654
parboil,parboil_sgemm,"block_size=256, precision=double",block_size-256_precision-double,size,5120,23.028994
parboil,parboil_sgemm,"block_size=256, precision=double",block_size-256_precision-double,size,6144,39.866497
parboil,parboil_sgemm,"block_size=256, precision=double",block_size-256_precision-double,size,7168,63.186037
parboil,parboil_sgemm,"block_size=256, precision=double",block_size-256_precision-double,size,8192,95.320190
parboil,parboil_sgemm,"block_size=256, precision=float",block_size-256_precision-float,size,64,0.006040
parboil,parboil_sgemm,"block_size=256, precision=float",block_size-256_precision-float,size,128,0.008700
parboil,parboil_sgemm,"block_size=256, precision=float",block_size-256_precision-float,size,192,0.011185
parboil,parboil_sgemm,"block_size=256, precision=float",block_size-256_precision-float,size,256,0.012989
parboil,parboil_sgemm,"block_size=256, precision=float",block_size-256_precision-float,size,384,0.018416
parboil,parboil_sgemm,"block_size=256, precision=float",block_size-256_precision-float,size,512,0.030803
parboil,parboil_sgemm,"block_size=256, precision=float",block_size-256_precision-float,size,640,0.051464
parboil,parboil_sgemm,"block_size=256, precision=float",block_size-256_precision-float,size,768,0.077723
parboil,parboil_sgemm,"block_size=256, precision=float",block_size-256_precision-float,size,896,0.116584
parboil,parboil_sgemm,"block_size=256, precision=float",block_size-256_precision-float,size,1024,0.164588
parboil,parboil_sgemm,"block_size=256, precision=float",block_size-256_precision-float,size,1280,0.311789
parboil,parboil_sgemm,"block_size=256, precision=float",block_size-256_precision-float,size,1536,0.570245
parboil,parboil_sgemm,"block_size=256, precision=float",block_size-256_precision-float,size,1792,0.855638
parboil,parboil_sgemm,"block_size=256, precision=float",block_size-256_precision-float,size,2048,1.242651
parboil,parboil_sgemm,"block_size=256, precision=float",block_size-256_precision-float,size,2560,2.553685
parboil,parboil_sgemm,"block_size=256, precision=float",block_size-256_precision-float,size,3072,4.686562
parboil,parboil_sgemm,"block_size=256, precision=float",block_size-256_precision-float,size,3584,7.858786
parboil,parboil_sgemm,"block_size=256, precision=float",block_size-256_precision-float,size,4096,11.592423
parboil,parboil_sgemm,"block_size=256, precision=float",block_size-256_precision-float,size,5120,22.959836
parboil,parboil_sgemm,"block_size=256, precision=float",block_size-256_precision-float,size,6144,39.872653
parboil,parboil_sgemm,"block_size=256, precision=float",block_size-256_precision-float,size,7168,63.171758
parboil,parboil_sgemm,"block_size=256, precision=float",block_size-256_precision-float,size,8192,95.332634
parboil,parboil_sgemm,"block_size=256, precision=half",block_size-256_precision-half,size,64,0.006121
parboil,parboil_sgemm,"block_size=256, precision=half",block_size-256_precision-half,size,128,0.008887
parboil,parboil_sgemm,"block_size=256, precision=half",block_size-256_precision-half,size,192,0.010958
parboil,parboil_sgemm,"block_size=256, precision=half",block_size-256_precision-half,size,256,0.012870
parboil,parboil_sgemm,"block_size=256, precision=half",block_size-256_precision-half,size,384,0.019444
parboil,parboil_sgemm,"block_size=256, precision=half",block_size-256_precision-half,size,512,0.030830
parboil,parboil_sgemm,"block_size=256, precision=half",block_size-256_precision-half,size,640,0.051116
parboil,parboil_sgemm,"block_size=256, precision=half",block_size-256_precision-half,size,768,0.076640
parboil,parboil_sgemm,"block_size=256, precision=half",block_size-256_precision-half,size,896,0.116224
parboil,parboil_sgemm,"block_size=256, precision=half",block_size-256_precision-half,size,1024,0.164882
parboil,parboil_sgemm,"block_size=256, precision=half",block_size-256_precision-half,size,1280,0.312580
parboil,parboil_sgemm,"block_size=256, precision=half",block_size-256_precision-half,size,1536,0.563911
parboil,parboil_sgemm,"block_size=256, precision=half",block_size-256_precision-half,size,1792,0.867402
parboil,parboil_sgemm,"block_size=256, precision=half",block_size-256_precision-half,size,2048,1.270901
parboil,parboil_sgemm,"block_size=256, precision=half",block_size-256_precision-half,size,2560,2.591929
parboil,parboil_sgemm,"block_size=256, precision=half",block_size-256_precision-half,size,3072,4.691835
parboil,parboil_sgemm,"block_size=256, precision=half",block_size-256_precision-half,size,3584,7.837119
parboil,parboil_sgemm,"block_size=256, precision=half",block_size-256_precision-half,size,4096,11.657405
parboil,parboil_sgemm,"block_size=256, precision=half",block_size-256_precision-half,size,5120,23.119637
parboil,parboil_sgemm,"block_size=256, precision=half",block_size-256_precision-half,size,6144,39.846354
parboil,parboil_sgemm,"block_size=256, precision=half",block_size-256_precision-half,size,7168,63.154629
parboil,parboil_sgemm,"block_size=256, precision=half",block_size-256_precision-half,size,8192,95.321714
polybench,polybench_2dconv,"block_size=256, precision=double",block_size-256_precision-double,size,64,0.005800
polybench,polybench_2dconv,"block_size=256, precision=double",block_size-256_precision-double,size,128,0.005680
polybench,polybench_2dconv,"block_size=256, precision=double",block_size-256_precision-double,size,256,0.005827
polybench,polybench_2dconv,"block_size=256, precision=double",block_size-256_precision-double,size,384,0.005813
polybench,polybench_2dconv,"block_size=256, precision=double",block_size-256_precision-double,size,512,0.005840
polybench,polybench_2dconv,"block_size=256, precision=double",block_size-256_precision-double,size,640,0.005973
polybench,polybench_2dconv,"block_size=256, precision=double",block_size-256_precision-double,size,768,0.006121
polybench,polybench_2dconv,"block_size=256, precision=double",block_size-256_precision-double,size,1024,0.008967
polybench,polybench_2dconv,"block_size=256, precision=double",block_size-256_precision-double,size,1280,0.008780
polybench,polybench_2dconv,"block_size=256, precision=double",block_size-256_precision-double,size,1536,0.012856
polybench,polybench_2dconv,"block_size=256, precision=double",block_size-256_precision-double,size,2048,0.019885
polybench,polybench_2dconv,"block_size=256, precision=double",block_size-256_precision-double,size,2560,0.028424
polybench,polybench_2dconv,"block_size=256, precision=double",block_size-256_precision-double,size,3072,0.040238
polybench,polybench_2dconv,"block_size=256, precision=double",block_size-256_precision-double,size,3584,0.051330
polybench,polybench_2dconv,"block_size=256, precision=double",block_size-256_precision-double,size,4096,0.065950
polybench,polybench_2dconv,"block_size=256, precision=double",block_size-256_precision-double,size,5120,0.100469
polybench,polybench_2dconv,"block_size=256, precision=double",block_size-256_precision-double,size,6144,0.152078
polybench,polybench_2dconv,"block_size=256, precision=double",block_size-256_precision-double,size,7168,0.230844
polybench,polybench_2dconv,"block_size=256, precision=double",block_size-256_precision-double,size,8192,0.296005
polybench,polybench_2dconv,"block_size=256, precision=double",block_size-256_precision-double,size,10240,0.472059
polybench,polybench_2dconv,"block_size=256, precision=double",block_size-256_precision-double,size,12288,0.707969
polybench,polybench_2dconv,"block_size=256, precision=double",block_size-256_precision-double,size,16384,1.364071
polybench,polybench_2dconv,"block_size=256, precision=float",block_size-256_precision-float,size,64,0.005773
polybench,polybench_2dconv,"block_size=256, precision=float",block_size-256_precision-float,size,128,0.005867
polybench,polybench_2dconv,"block_size=256, precision=float",block_size-256_precision-float,size,256,0.005813
polybench,polybench_2dconv,"block_size=256, precision=float",block_size-256_precision-float,size,384,0.007804
polybench,polybench_2dconv,"block_size=256, precision=float",block_size-256_precision-float,size,512,0.006080
polybench,polybench_2dconv,"block_size=256, precision=float",block_size-256_precision-float,size,640,0.006481
polybench,polybench_2dconv,"block_size=256, precision=float",block_size-256_precision-float,size,768,0.006013
polybench,polybench_2dconv,"block_size=256, precision=float",block_size-256_precision-float,size,1024,0.007109
polybench,polybench_2dconv,"block_size=256, precision=float",block_size-256_precision-float,size,1280,0.008834
polybench,polybench_2dconv,"block_size=256, precision=float",block_size-256_precision-float,size,1536,0.012923
polybench,polybench_2dconv,"block_size=256, precision=float",block_size-256_precision-float,size,2048,0.020193
polybench,polybench_2dconv,"block_size=256, precision=float",block_size-256_precision-float,size,2560,0.028291
polybench,polybench_2dconv,"block_size=256, precision=float",block_size-256_precision-float,size,3072,0.038982
polybench,polybench_2dconv,"block_size=256, precision=float",block_size-256_precision-float,size,3584,0.051544
polybench,polybench_2dconv,"block_size=256, precision=float",block_size-256_precision-float,size,4096,0.068408
polybench,polybench_2dconv,"block_size=256, precision=float",block_size-256_precision-float,size,5120,0.100883
polybench,polybench_2dconv,"block_size=256, precision=float",block_size-256_precision-float,size,6144,0.151558
polybench,polybench_2dconv,"block_size=256, precision=float",block_size-256_precision-float,size,7168,0.232020
polybench,polybench_2dconv,"block_size=256, precision=float",block_size-256_precision-float,size,8192,0.294656
polybench,polybench_2dconv,"block_size=256, precision=float",block_size-256_precision-float,size,10240,0.461635
polybench,polybench_2dconv,"block_size=256, precision=float",block_size-256_precision-float,size,12288,0.696115
polybench,polybench_2dconv,"block_size=256, precision=float",block_size-256_precision-float,size,16384,1.365475
polybench,polybench_2dconv,"block_size=256, precision=half",block_size-256_precision-half,size,64,0.006268
polybench,polybench_2dconv,"block_size=256, precision=half",block_size-256_precision-half,size,128,0.005827
polybench,polybench_2dconv,"block_size=256, precision=half",block_size-256_precision-half,size,256,0.005840
polybench,polybench_2dconv,"block_size=256, precision=half",block_size-256_precision-half,size,384,0.005880
polybench,polybench_2dconv,"block_size=256, precision=half",block_size-256_precision-half,size,512,0.005840
polybench,polybench_2dconv,"block_size=256, precision=half",block_size-256_precision-half,size,640,0.006201
polybench,polybench_2dconv,"block_size=256, precision=half",block_size-256_precision-half,size,768,0.006094
polybench,polybench_2dconv,"block_size=256, precision=half",block_size-256_precision-half,size,1024,0.007176
polybench,polybench_2dconv,"block_size=256, precision=half",block_size-256_precision-half,size,1280,0.008820
polybench,polybench_2dconv,"block_size=256, precision=half",block_size-256_precision-half,size,1536,0.012789
polybench,polybench_2dconv,"block_size=256, precision=half",block_size-256_precision-half,size,2048,0.019778
polybench,polybench_2dconv,"block_size=256, precision=half",block_size-256_precision-half,size,2560,0.028184
polybench,polybench_2dconv,"block_size=256, precision=half",block_size-256_precision-half,size,3072,0.038741
polybench,polybench_2dconv,"block_size=256, precision=half",block_size-256_precision-half,size,3584,0.051223
polybench,polybench_2dconv,"block_size=256, precision=half",block_size-256_precision-half,size,4096,0.065977
polybench,polybench_2dconv,"block_size=256, precision=half",block_size-256_precision-half,size,5120,0.100054
polybench,polybench_2dconv,"block_size=256, precision=half",block_size-256_precision-half,size,6144,0.150288
polybench,polybench_2dconv,"block_size=256, precision=half",block_size-256_precision-half,size,7168,0.228145
polybench,polybench_2dconv,"block_size=256, precision=half",block_size-256_precision-half,size,8192,0.293600
polybench,polybench_2dconv,"block_size=256, precision=half",block_size-256_precision-half,size,10240,0.466620
polybench,polybench_2dconv,"block_size=256, precision=half",block_size-256_precision-half,size,12288,0.712232
polybench,polybench_2dconv,"block_size=256, precision=half",block_size-256_precision-half,size,16384,1.324595
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=double",alpha-1.5_beta-1.2_block_size-256_precision-double,size,64,0.012735
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=double",alpha-1.5_beta-1.2_block_size-256_precision-double,size,96,0.016183
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=double",alpha-1.5_beta-1.2_block_size-256_precision-double,size,128,0.018616
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=double",alpha-1.5_beta-1.2_block_size-256_precision-double,size,192,0.022705
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=double",alpha-1.5_beta-1.2_block_size-256_precision-double,size,256,0.028759
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=double",alpha-1.5_beta-1.2_block_size-256_precision-double,size,384,0.040358
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=double",alpha-1.5_beta-1.2_block_size-256_precision-double,size,512,0.061968
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=double",alpha-1.5_beta-1.2_block_size-256_precision-double,size,640,0.104999
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=double",alpha-1.5_beta-1.2_block_size-256_precision-double,size,768,0.160444
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=double",alpha-1.5_beta-1.2_block_size-256_precision-double,size,896,0.238395
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=double",alpha-1.5_beta-1.2_block_size-256_precision-double,size,1024,0.327812
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=double",alpha-1.5_beta-1.2_block_size-256_precision-double,size,1152,0.466099
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=double",alpha-1.5_beta-1.2_block_size-256_precision-double,size,1280,0.634735
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=double",alpha-1.5_beta-1.2_block_size-256_precision-double,size,1536,1.078698
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=double",alpha-1.5_beta-1.2_block_size-256_precision-double,size,1792,1.708801
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=double",alpha-1.5_beta-1.2_block_size-256_precision-double,size,2048,2.481247
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=double",alpha-1.5_beta-1.2_block_size-256_precision-double,size,2304,3.693468
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=double",alpha-1.5_beta-1.2_block_size-256_precision-double,size,2560,5.216917
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=double",alpha-1.5_beta-1.2_block_size-256_precision-double,size,2816,7.140683
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=double",alpha-1.5_beta-1.2_block_size-256_precision-double,size,3072,9.350699
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=double",alpha-1.5_beta-1.2_block_size-256_precision-double,size,3328,12.107510
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=double",alpha-1.5_beta-1.2_block_size-256_precision-double,size,3584,15.264556
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=double",alpha-1.5_beta-1.2_block_size-256_precision-double,size,3840,18.870017
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=double",alpha-1.5_beta-1.2_block_size-256_precision-double,size,4096,22.773018
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=float",alpha-1.5_beta-1.2_block_size-256_precision-float,size,64,0.013484
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=float",alpha-1.5_beta-1.2_block_size-256_precision-float,size,96,0.016009
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=float",alpha-1.5_beta-1.2_block_size-256_precision-float,size,128,0.018201
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=float",alpha-1.5_beta-1.2_block_size-256_precision-float,size,192,0.022678
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=float",alpha-1.5_beta-1.2_block_size-256_precision-float,size,256,0.027956
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=float",alpha-1.5_beta-1.2_block_size-256_precision-float,size,384,0.039409
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=float",alpha-1.5_beta-1.2_block_size-256_precision-float,size,512,0.064320
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=float",alpha-1.5_beta-1.2_block_size-256_precision-float,size,640,0.106228
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=float",alpha-1.5_beta-1.2_block_size-256_precision-float,size,768,0.160779
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=float",alpha-1.5_beta-1.2_block_size-256_precision-float,size,896,0.235081
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=float",alpha-1.5_beta-1.2_block_size-256_precision-float,size,1024,0.326796
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=float",alpha-1.5_beta-1.2_block_size-256_precision-float,size,1152,0.473048
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=float",alpha-1.5_beta-1.2_block_size-256_precision-float,size,1280,0.631917
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=float",alpha-1.5_beta-1.2_block_size-256_precision-float,size,1536,1.065927
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=float",alpha-1.5_beta-1.2_block_size-256_precision-float,size,1792,1.700290
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=float",alpha-1.5_beta-1.2_block_size-256_precision-float,size,2048,2.466988
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=float",alpha-1.5_beta-1.2_block_size-256_precision-float,size,2304,3.673437
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=float",alpha-1.5_beta-1.2_block_size-256_precision-float,size,2560,5.194990
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=float",alpha-1.5_beta-1.2_block_size-256_precision-float,size,2816,7.066660
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=float",alpha-1.5_beta-1.2_block_size-256_precision-float,size,3072,9.370330
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=float",alpha-1.5_beta-1.2_block_size-256_precision-float,size,3328,12.105908
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=float",alpha-1.5_beta-1.2_block_size-256_precision-float,size,3584,15.257580
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=float",alpha-1.5_beta-1.2_block_size-256_precision-float,size,3840,18.866823
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=float",alpha-1.5_beta-1.2_block_size-256_precision-float,size,4096,22.710733
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=half",alpha-1.5_beta-1.2_block_size-256_precision-half,size,64,0.012669
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=half",alpha-1.5_beta-1.2_block_size-256_precision-half,size,96,0.015943
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=half",alpha-1.5_beta-1.2_block_size-256_precision-half,size,128,0.019658
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=half",alpha-1.5_beta-1.2_block_size-256_precision-half,size,192,0.023399
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=half",alpha-1.5_beta-1.2_block_size-256_precision-half,size,256,0.027596
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=half",alpha-1.5_beta-1.2_block_size-256_precision-half,size,384,0.040185
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=half",alpha-1.5_beta-1.2_block_size-256_precision-half,size,512,0.063812
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=half",alpha-1.5_beta-1.2_block_size-256_precision-half,size,640,0.107100
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=half",alpha-1.5_beta-1.2_block_size-256_precision-half,size,768,0.160759
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=half",alpha-1.5_beta-1.2_block_size-256_precision-half,size,896,0.236377
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=half",alpha-1.5_beta-1.2_block_size-256_precision-half,size,1024,0.329375
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=half",alpha-1.5_beta-1.2_block_size-256_precision-half,size,1152,0.463654
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=half",alpha-1.5_beta-1.2_block_size-256_precision-half,size,1280,0.651229
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=half",alpha-1.5_beta-1.2_block_size-256_precision-half,size,1536,1.125573
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=half",alpha-1.5_beta-1.2_block_size-256_precision-half,size,1792,1.748166
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=half",alpha-1.5_beta-1.2_block_size-256_precision-half,size,2048,2.506985
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=half",alpha-1.5_beta-1.2_block_size-256_precision-half,size,2304,3.639611
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=half",alpha-1.5_beta-1.2_block_size-256_precision-half,size,2560,5.224370
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=half",alpha-1.5_beta-1.2_block_size-256_precision-half,size,2816,7.095369
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=half",alpha-1.5_beta-1.2_block_size-256_precision-half,size,3072,9.325513
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=half",alpha-1.5_beta-1.2_block_size-256_precision-half,size,3328,12.176027
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=half",alpha-1.5_beta-1.2_block_size-256_precision-half,size,3584,15.289613
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=half",alpha-1.5_beta-1.2_block_size-256_precision-half,size,3840,18.852513
polybench,polybench_2mm,"alpha=1.5, beta=1.2, block_size=256, precision=half",alpha-1.5_beta-1.2_block_size-256_precision-half,size,4096,22.735507
polybench,polybench_3dconv,"block_size=8, filter_size=3",block_size-8_filter_size-3,size,16,0.008125
polybench,polybench_3dconv,"block_size=8, filter_size=3",block_size-8_filter_size-3,size,24,0.008152
polybench,polybench_3dconv,"block_size=8, filter_size=3",block_size-8_filter_size-3,size,32,0.008285
polybench,polybench_3dconv,"block_size=8, filter_size=3",block_size-8_filter_size-3,size,40,0.008673
polybench,polybench_3dconv,"block_size=8, filter_size=3",block_size-8_filter_size-3,size,48,0.008579
polybench,polybench_3dconv,"block_size=8, filter_size=3",block_size-8_filter_size-3,size,56,0.009248
polybench,polybench_3dconv,"block_size=8, filter_size=3",block_size-8_filter_size-3,size,64,0.009822
polybench,polybench_3dconv,"block_size=8, filter_size=3",block_size-8_filter_size-3,size,80,0.012522
polybench,polybench_3dconv,"block_size=8, filter_size=3",block_size-8_filter_size-3,size,96,0.020834
polybench,polybench_3dconv,"block_size=8, filter_size=3",block_size-8_filter_size-3,size,112,0.033837
polybench,polybench_3dconv,"block_size=8, filter_size=3",block_size-8_filter_size-3,size,128,0.055298
polybench,polybench_3dconv,"block_size=8, filter_size=3",block_size-8_filter_size-3,size,144,0.054697
polybench,polybench_3dconv,"block_size=8, filter_size=3",block_size-8_filter_size-3,size,160,0.074690
polybench,polybench_3dconv,"block_size=8, filter_size=3",block_size-8_filter_size-3,size,176,0.093252
polybench,polybench_3dconv,"block_size=8, filter_size=3",block_size-8_filter_size-3,size,192,0.164026
polybench,polybench_3dconv,"block_size=8, filter_size=3",block_size-8_filter_size-3,size,224,0.191529
polybench,polybench_3dconv,"block_size=8, filter_size=3",block_size-8_filter_size-3,size,256,0.461288
polybench,polybench_3dconv,"block_size=8, filter_size=3",block_size-8_filter_size-3,size,288,0.465700
polybench,polybench_3dconv,"block_size=8, filter_size=3",block_size-8_filter_size-3,size,320,0.884866
polybench,polybench_3dconv,"block_size=8, filter_size=3",block_size-8_filter_size-3,size,352,0.981445
polybench,polybench_3dconv,"block_size=8, filter_size=3",block_size-8_filter_size-3,size,384,1.526574
polybench,polybench_3dconv,"block_size=8, filter_size=3",block_size-8_filter_size-3,size,416,1.489530
polybench,polybench_3dconv,"block_size=8, filter_size=3",block_size-8_filter_size-3,size,448,2.143225
polybench,polybench_3dconv,"block_size=8, filter_size=3",block_size-8_filter_size-3,size,480,2.248440
polybench,polybench_3dconv,"block_size=8, filter_size=3",block_size-8_filter_size-3,size,512,3.640290
polybench,polybench_3dconv,"block_size=8, filter_size=5",block_size-8_filter_size-5,size,16,0.020460
polybench,polybench_3dconv,"block_size=8, filter_size=5",block_size-8_filter_size-5,size,24,0.020888
polybench,polybench_3dconv,"block_size=8, filter_size=5",block_size-8_filter_size-5,size,32,0.021168
polybench,polybench_3dconv,"block_size=8, filter_size=5",block_size-8_filter_size-5,size,40,0.021716
polybench,polybench_3dconv,"block_size=8, filter_size=5",block_size-8_filter_size-5,size,48,0.021943
polybench,polybench_3dconv,"block_size=8, filter_size=5",block_size-8_filter_size-5,size,56,0.025752
polybench,polybench_3dconv,"block_size=8, filter_size=5",block_size-8_filter_size-5,size,64,0.028665
polybench,polybench_3dconv,"block_size=8, filter_size=5",block_size-8_filter_size-5,size,80,0.033890
polybench,polybench_3dconv,"block_size=8, filter_size=5",block_size-8_filter_size-5,size,96,0.078378
polybench,polybench_3dconv,"block_size=8, filter_size=5",block_size-8_filter_size-5,size,112,0.094001
polybench,polybench_3dconv,"block_size=8, filter_size=5",block_size-8_filter_size-5,size,128,0.213940
polybench,polybench_3dconv,"block_size=8, filter_size=5",block_size-8_filter_size-5,size,144,0.176027
polybench,polybench_3dconv,"block_size=8, filter_size=5",block_size-8_filter_size-5,size,160,0.333652
polybench,polybench_3dconv,"block_size=8, filter_size=5",block_size-8_filter_size-5,size,176,0.322989
polybench,polybench_3dconv,"block_size=8, filter_size=5",block_size-8_filter_size-5,size,192,0.788798
polybench,polybench_3dconv,"block_size=8, filter_size=5",block_size-8_filter_size-5,size,224,0.985146
polybench,polybench_3dconv,"block_size=8, filter_size=5",block_size-8_filter_size-5,size,256,1.884988
polybench,polybench_3dconv,"block_size=8, filter_size=5",block_size-8_filter_size-5,size,288,1.970650
polybench,polybench_3dconv,"block_size=8, filter_size=5",block_size-8_filter_size-5,size,320,3.167531
polybench,polybench_3dconv,"block_size=8, filter_size=5",block_size-8_filter_size-5,size,352,3.462661
polybench,polybench_3dconv,"block_size=8, filter_size=5",block_size-8_filter_size-5,size,384,6.063112
polybench,polybench_3dconv,"block_size=8, filter_size=5",block_size-8_filter_size-5,size,416,6.083626
polybench,polybench_3dconv,"block_size=8, filter_size=5",block_size-8_filter_size-5,size,448,8.786749
polybench,polybench_3dconv,"block_size=8, filter_size=5",block_size-8_filter_size-5,size,480,9.340308
polybench,polybench_3dconv,"block_size=8, filter_size=5",block_size-8_filter_size-5,size,512,15.132135
polybench,polybench_3dconv,"block_size=8, filter_size=7",block_size-8_filter_size-7,size,16,0.046225
polybench,polybench_3dconv,"block_size=8, filter_size=7",block_size-8_filter_size-7,size,24,0.047896
polybench,polybench_3dconv,"block_size=8, filter_size=7",block_size-8_filter_size-7,size,32,0.048069
polybench,polybench_3dconv,"block_size=8, filter_size=7",block_size-8_filter_size-7,size,40,0.048604
polybench,polybench_3dconv,"block_size=8, filter_size=7",block_size-8_filter_size-7,size,48,0.049593
polybench,polybench_3dconv,"block_size=8, filter_size=7",block_size-8_filter_size-7,size,56,0.056021
polybench,polybench_3dconv,"block_size=8, filter_size=7",block_size-8_filter_size-7,size,64,0.060845
polybench,polybench_3dconv,"block_size=8, filter_size=7",block_size-8_filter_size-7,size,80,0.077696
polybench,polybench_3dconv,"block_size=8, filter_size=7",block_size-8_filter_size-7,size,96,0.205654
polybench,polybench_3dconv,"block_size=8, filter_size=7",block_size-8_filter_size-7,size,112,0.254886
