session_id,tier,suite,benchmark,non_scaling_params_json,scaling_param_name,scaling_param_value,time_ms_avg
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":10,""nonzeros_per_row"":7}",matrix_size,300000,0.450065
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":10,""nonzeros_per_row"":7}",matrix_size,350000,0.486585
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":10,""nonzeros_per_row"":7}",matrix_size,400000,0.545853
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":10,""nonzeros_per_row"":7}",matrix_size,450000,0.602156
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":10,""nonzeros_per_row"":7}",matrix_size,500000,0.700258
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":11}",matrix_size,1000,3.281794
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":11}",matrix_size,2000,3.338046
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":11}",matrix_size,3000,3.343423
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":11}",matrix_size,5000,3.556198
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":11}",matrix_size,7500,3.364067
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":11}",matrix_size,10000,3.345618
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":11}",matrix_size,15000,3.442257
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":11}",matrix_size,20000,3.454704
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":11}",matrix_size,30000,3.414262
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":11}",matrix_size,40000,3.435023
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":11}",matrix_size,50000,3.511088
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":11}",matrix_size,75000,3.857788
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":11}",matrix_size,100000,4.008159
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":11}",matrix_size,125000,4.175881
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":11}",matrix_size,150000,4.274859
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":11}",matrix_size,200000,4.824741
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":11}",matrix_size,250000,5.401552
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":11}",matrix_size,300000,6.398140
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":11}",matrix_size,350000,8.707346
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":11}",matrix_size,400000,11.007038
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":11}",matrix_size,450000,11.628714
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":11}",matrix_size,500000,13.009810
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":15}",matrix_size,1000,3.390264
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":15}",matrix_size,2000,3.403178
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":15}",matrix_size,3000,3.427095
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":15}",matrix_size,5000,3.459652
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":15}",matrix_size,7500,3.500062
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":15}",matrix_size,10000,3.435380
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":15}",matrix_size,15000,3.512065
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":15}",matrix_size,20000,3.606644
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":15}",matrix_size,30000,3.618905
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":15}",matrix_size,40000,3.729667
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":15}",matrix_size,50000,3.739815
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":15}",matrix_size,75000,3.997942
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":15}",matrix_size,100000,4.552952
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":15}",matrix_size,125000,4.853501
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":15}",matrix_size,150000,5.017641
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":15}",matrix_size,200000,6.050669
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":15}",matrix_size,250000,8.060206
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":15}",matrix_size,300000,13.479948
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":15}",matrix_size,350000,16.369176
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":15}",matrix_size,400000,18.658578
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":15}",matrix_size,450000,19.892377
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":15}",matrix_size,500000,21.796362
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":5}",matrix_size,1000,3.161558
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":5}",matrix_size,2000,3.180258
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":5}",matrix_size,3000,3.161978
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":5}",matrix_size,5000,3.183108
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":5}",matrix_size,7500,3.211203
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":5}",matrix_size,10000,3.221709
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":5}",matrix_size,15000,3.311670
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":5}",matrix_size,20000,3.398239
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":5}",matrix_size,30000,3.218202
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":5}",matrix_size,40000,3.215154
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":5}",matrix_size,50000,3.226600
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":5}",matrix_size,75000,3.272270
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":5}",matrix_size,100000,3.324534
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":5}",matrix_size,125000,3.424760
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":5}",matrix_size,150000,3.479510
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":5}",matrix_size,200000,3.653762
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":5}",matrix_size,250000,3.857196
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":5}",matrix_size,300000,4.087717
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":5}",matrix_size,350000,4.339308
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":5}",matrix_size,400000,4.488456
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":5}",matrix_size,450000,4.774127
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":5}",matrix_size,500000,4.934489
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":7}",matrix_size,1000,3.174528
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":7}",matrix_size,2000,3.218321
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":7}",matrix_size,3000,3.220528
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":7}",matrix_size,5000,3.348396
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":7}",matrix_size,7500,3.240360
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":7}",matrix_size,10000,3.245983
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":7}",matrix_size,15000,3.211140
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":7}",matrix_size,20000,3.339544
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":7}",matrix_size,30000,3.422140
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":7}",matrix_size,40000,3.342039
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":7}",matrix_size,50000,3.473575
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":7}",matrix_size,75000,3.471999
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":7}",matrix_size,100000,3.660178
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":7}",matrix_size,125000,3.599137
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":7}",matrix_size,150000,3.696299
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":7}",matrix_size,200000,3.968936
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":7}",matrix_size,250000,4.320244
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":7}",matrix_size,300000,4.481866
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":7}",matrix_size,350000,4.882160
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":7}",matrix_size,400000,5.408903
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":7}",matrix_size,450000,6.156180
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":100,""nonzeros_per_row"":7}",matrix_size,500000,6.705424
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":11}",matrix_size,1000,0.823472
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":11}",matrix_size,2000,0.813633
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":11}",matrix_size,3000,0.837785
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":11}",matrix_size,5000,0.847822
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":11}",matrix_size,7500,0.842613
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":11}",matrix_size,10000,0.842994
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":11}",matrix_size,15000,0.891991
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":11}",matrix_size,20000,0.844881
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":11}",matrix_size,30000,0.864874
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":11}",matrix_size,40000,0.859992
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":11}",matrix_size,50000,0.883846
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":11}",matrix_size,75000,0.944729
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":11}",matrix_size,100000,0.988763
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":11}",matrix_size,125000,1.026686
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":11}",matrix_size,150000,1.100074
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":11}",matrix_size,200000,1.229312
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":11}",matrix_size,250000,1.343908
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":11}",matrix_size,300000,1.590718
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":11}",matrix_size,350000,2.157430
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":11}",matrix_size,400000,2.723513
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":11}",matrix_size,450000,2.962844
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":11}",matrix_size,500000,3.266919
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":15}",matrix_size,1000,0.839465
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":15}",matrix_size,2000,0.854621
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":15}",matrix_size,3000,0.861634
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":15}",matrix_size,5000,0.892338
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":15}",matrix_size,7500,0.894861
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":15}",matrix_size,10000,0.867304
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":15}",matrix_size,15000,0.877782
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":15}",matrix_size,20000,0.888966
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":15}",matrix_size,30000,0.896399
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":15}",matrix_size,40000,0.923069
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":15}",matrix_size,50000,0.942219
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":15}",matrix_size,75000,1.012742
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":15}",matrix_size,100000,1.159734
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":15}",matrix_size,125000,1.178486
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":15}",matrix_size,150000,1.254223
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":15}",matrix_size,200000,1.448696
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":15}",matrix_size,250000,2.073700
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":15}",matrix_size,300000,3.409669
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":15}",matrix_size,350000,4.023502
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":15}",matrix_size,400000,4.639839
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":15}",matrix_size,450000,4.943944
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":15}",matrix_size,500000,5.455131
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":5}",matrix_size,1000,0.797864
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":5}",matrix_size,2000,0.824287
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":5}",matrix_size,3000,0.792386
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":5}",matrix_size,5000,0.834933
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":5}",matrix_size,7500,0.810017
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":5}",matrix_size,10000,0.810544
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":5}",matrix_size,15000,0.812125
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":5}",matrix_size,20000,0.803773
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":5}",matrix_size,30000,0.801272
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":5}",matrix_size,40000,0.884728
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":5}",matrix_size,50000,0.825313
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":5}",matrix_size,75000,0.866802
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":5}",matrix_size,100000,0.840466
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":5}",matrix_size,125000,0.925923
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":5}",matrix_size,150000,0.873986
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":5}",matrix_size,200000,0.946602
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":5}",matrix_size,250000,0.978837
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":5}",matrix_size,300000,0.998910
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":5}",matrix_size,350000,1.045051
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":5}",matrix_size,400000,1.130746
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":5}",matrix_size,450000,1.161718
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":5}",matrix_size,500000,1.237392
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":7}",matrix_size,1000,0.795755
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":7}",matrix_size,2000,0.802116
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":7}",matrix_size,3000,0.801270
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":7}",matrix_size,5000,0.801547
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":7}",matrix_size,7500,0.859655
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":7}",matrix_size,10000,0.817751
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":7}",matrix_size,15000,0.810063
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":7}",matrix_size,20000,0.806147
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":7}",matrix_size,30000,0.818124
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":7}",matrix_size,40000,0.821310
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":7}",matrix_size,50000,0.842525
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":7}",matrix_size,75000,0.880536
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":7}",matrix_size,100000,0.890177
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":7}",matrix_size,125000,0.906459
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":7}",matrix_size,150000,0.931755
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":7}",matrix_size,200000,0.996880
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":7}",matrix_size,250000,1.103413
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":7}",matrix_size,300000,1.123839
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":7}",matrix_size,350000,1.194058
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":7}",matrix_size,400000,1.329332
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":7}",matrix_size,450000,1.504457
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":25,""nonzeros_per_row"":7}",matrix_size,500000,1.720992
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":50,""nonzeros_per_row"":11}",matrix_size,1000,1.610436
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":50,""nonzeros_per_row"":11}",matrix_size,2000,1.609952
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":50,""nonzeros_per_row"":11}",matrix_size,3000,1.667886
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":50,""nonzeros_per_row"":11}",matrix_size,5000,1.696956
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":50,""nonzeros_per_row"":11}",matrix_size,7500,1.670521
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":50,""nonzeros_per_row"":11}",matrix_size,10000,1.682739
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":50,""nonzeros_per_row"":11}",matrix_size,15000,1.734516
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":50,""nonzeros_per_row"":11}",matrix_size,20000,1.683084
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":50,""nonzeros_per_row"":11}",matrix_size,30000,1.754085
2,2,npb,npb_cg,"{""block_size"":256,""iterations"":1,""max_cg_iterations"":50,""nonzeros_per_row"":11}",matrix_size,40000,1.785757
