,benchmark,env,num_access,time
519,dram_read,gpu,640,0.000288479
520,dram_read,gpu,640,0.000287679
521,dram_read,gpu,640,0.000288318
522,dram_read,gpu,640,0.000288479
523,dram_read,gpu,640,0.000288799
524,dram_read,gpu,640,0.00029376
525,dram_read,gpu,640,0.00028880100000000004
526,dram_read,gpu,640,0.00028848000000000003
527,dram_read,gpu,640,0.00028784000000000004
528,dram_read,gpu,640,0.00029312
529,dram_read,gpu,640,0.00028831900000000004
530,dram_read,gpu,640,0.00028816000000000003
531,dram_read,gpu,640,0.000288159
532,dram_read,gpu,640,0.000293599
533,dram_read,gpu,640,0.000287999
534,dram_read,gpu,640,0.000287839
535,dram_read,gpu,640,0.000289119
536,dram_read,gpu,640,0.000293599
537,dram_read,gpu,640,0.000288478
538,dram_read,gpu,640,0.000287839
539,dram_read,gpu,640,0.000294239
540,dram_read,gpu,640,0.00028735800000000004
541,dram_read,gpu,640,0.000288798
542,dram_read,gpu,640,0.00028832
543,dram_read,gpu,640,0.000293599
544,dram_read,gpu,640,0.000287999
545,dram_read,gpu,640,0.00028863900000000004
546,dram_read,gpu,640,0.00028848000000000003
547,dram_read,gpu,640,0.000292959
548,dram_read,gpu,640,0.00028863900000000004
549,dram_read,gpu,640,0.000288799
550,dram_read,gpu,640,0.00028864
551,dram_read,gpu,640,0.000293919
552,dram_read,gpu,640,0.00028831900000000004
553,dram_read,gpu,640,0.00028912
554,dram_read,gpu,640,0.00029360000000000003
555,dram_read,gpu,640,0.00028895900000000004
556,dram_read,gpu,640,0.00028816000000000003
557,dram_read,gpu,640,0.00028799800000000003
558,dram_read,gpu,640,0.000293441
559,dram_read,gpu,640,0.00028895900000000004
560,dram_read,gpu,640,0.00028768
561,dram_read,gpu,640,0.000287839
562,dram_read,gpu,640,0.000292797
563,dram_read,gpu,640,0.000288479
564,dram_read,gpu,640,0.000289119
565,dram_read,gpu,640,0.00028831900000000004
566,dram_read,gpu,640,0.000293441
567,dram_read,gpu,640,0.00028831900000000004
568,dram_read,gpu,640,0.000287999
569,dram_read,gpu,640,0.000292959
570,dram_read,gpu,640,0.000287999
571,dram_read,gpu,640,0.00028831900000000004
572,dram_read,gpu,640,0.000288
573,dram_read,gpu,640,0.00029407900000000004
574,dram_read,gpu,640,0.00028848000000000003
575,dram_read,gpu,640,0.000287359
576,dram_read,gpu,640,0.00028752000000000004
577,dram_read,gpu,640,0.00029279800000000004
578,dram_read,gpu,640,0.00028832
579,dram_read,gpu,640,0.000288
580,dram_read,gpu,640,0.000288159
581,dram_read,gpu,640,0.000293279
582,dram_read,gpu,640,0.000288159
583,dram_read,gpu,640,0.00028831900000000004
584,dram_read,gpu,640,0.000288001
585,dram_read,gpu,640,0.000287519
586,dram_read,gpu,640,0.000288161
587,dram_read,gpu,640,0.000288159
588,dram_read,gpu,640,0.000293599
589,dram_read,gpu,640,0.000288159
590,dram_read,gpu,640,0.00028752000000000004
591,dram_read,gpu,640,0.000287999
592,dram_read,gpu,640,0.000294239
593,dram_read,gpu,640,0.00028927900000000003
594,dram_read,gpu,640,0.00028848000000000003
595,dram_read,gpu,640,0.00028895900000000004
596,dram_read,gpu,640,0.00029312
597,dram_read,gpu,640,0.000288479
598,dram_read,gpu,640,0.00028848000000000003
599,dram_read,gpu,640,0.000289759
600,dram_read,gpu,768,0.000352959
601,dram_read,gpu,768,0.000346879
602,dram_read,gpu,768,0.000347199
603,dram_read,gpu,768,0.000352959
604,dram_read,gpu,768,0.000347198
605,dram_read,gpu,768,0.00034735800000000003
606,dram_read,gpu,768,0.000347199
607,dram_read,gpu,768,0.000352959
608,dram_read,gpu,768,0.000348638
609,dram_read,gpu,768,0.00034704
610,dram_read,gpu,768,0.000346878
611,dram_read,gpu,768,0.00035375900000000004
612,dram_read,gpu,768,0.00034672100000000003
613,dram_read,gpu,768,0.000347519
614,dram_read,gpu,768,0.000347519
615,dram_read,gpu,768,0.00035247800000000004
616,dram_read,gpu,768,0.00034736
617,dram_read,gpu,768,0.000347518
618,dram_read,gpu,768,0.00035504000000000004
619,dram_read,gpu,768,0.000347838
620,dram_read,gpu,768,0.00034832
621,dram_read,gpu,768,0.00034704
622,dram_read,gpu,768,0.00035312
623,dram_read,gpu,768,0.00034767900000000004
624,dram_read,gpu,768,0.000347041
625,dram_read,gpu,768,0.000347518
626,dram_read,gpu,768,0.00035376
627,dram_read,gpu,768,0.000347839
628,dram_read,gpu,768,0.00034656000000000004
629,dram_read,gpu,768,0.00034735900000000005
630,dram_read,gpu,768,0.00035311900000000005
631,dram_read,gpu,768,0.00034688000000000004
632,dram_read,gpu,768,0.00034768
633,dram_read,gpu,768,0.000353598
634,dram_read,gpu,768,0.000347519
635,dram_read,gpu,768,0.000347519
636,dram_read,gpu,768,0.000347839
637,dram_read,gpu,768,0.00035375900000000004
638,dram_read,gpu,768,0.00034704
639,dram_read,gpu,768,0.000346879
640,dram_read,gpu,768,0.00034767900000000004
641,dram_read,gpu,768,0.00035311900000000005
642,dram_read,gpu,768,0.00034671800000000004
643,dram_read,gpu,768,0.000347838
644,dram_read,gpu,768,0.00034688000000000004
645,dram_read,gpu,768,0.00035344
646,dram_read,gpu,768,0.00034688000000000004
647,dram_read,gpu,768,0.00034863900000000003
648,dram_read,gpu,768,0.00034863900000000003
649,dram_read,gpu,768,0.00034687700000000005
650,dram_read,gpu,768,0.000348638
651,dram_read,gpu,768,0.000346399
652,dram_read,gpu,768,0.000352959
653,dram_read,gpu,768,0.00034863900000000003
654,dram_read,gpu,768,0.00034848
655,dram_read,gpu,768,0.000348638
656,dram_read,gpu,768,0.00035328000000000003
657,dram_read,gpu,768,0.000346558
658,dram_read,gpu,768,0.00034767900000000004
659,dram_read,gpu,768,0.00034799900000000004
660,dram_read,gpu,768,0.000353598
661,dram_read,gpu,768,0.0003464
662,dram_read,gpu,768,0.00034735800000000003
