run_id,suite,benchmark,platform,problem_size,kernel_name,iterations,avg_ms,min_ms,max_ms,stddev_ms
20260317-075319-odyssey,heteromark,BS,hip,4194304,bs,10,0.0273,0.0272,0.0277,0.0002
20260317-075319-odyssey,heteromark,BS,hip,8388608,bs,10,0.0488,0.0481,0.0503,0.0006
20260317-075319-odyssey,heteromark,BS,hip,16777216,bs,10,0.0954,0.0944,0.0964,0.0006
20260317-075319-odyssey,heteromark,EP,hip,512,ep,10,0.0062,0.0058,0.0065,0.0002
20260317-075319-odyssey,heteromark,EP,hip,1024,ep,10,0.0227,0.0204,0.0329,0.0042
20260317-075319-odyssey,heteromark,EP,hip,2048,ep,10,0.0227,0.0201,0.0335,0.0046
20260317-075319-odyssey,heteromark,EP,hip,4096,ep,10,0.0213,0.0196,0.0309,0.0034
20260317-075319-odyssey,heteromark,EP,hip,8192,ep,10,0.0240,0.0210,0.0364,0.0055
20260317-075319-odyssey,heteromark,EP,hip,16384,ep,10,0.0232,0.0208,0.0363,0.0051
20260317-075319-odyssey,heteromark,EP,hip,32768,ep,10,0.0230,0.0204,0.0354,0.0047
20260317-075319-odyssey,heteromark,EP,hip,65536,ep,10,0.0224,0.0203,0.0338,0.0043
20260317-075319-odyssey,heteromark,EP,hip,131072,ep,10,0.0244,0.0215,0.0370,0.0050
20260317-075319-odyssey,heteromark,EP,hip,262144,ep,10,0.0237,0.0210,0.0355,0.0045
20260317-075319-odyssey,heteromark,EP,hip,524288,ep,10,0.0403,0.0364,0.0536,0.0053
20260317-075319-odyssey,heteromark,EP,hip,1048576,ep,10,0.0456,0.0429,0.0592,0.0048
20260317-075319-odyssey,heteromark,EP,hip,2097152,ep,10,0.0543,0.0522,0.0669,0.0044
20260317-075319-odyssey,heteromark,GA,hip,32,ga,10,1.3223,1.1142,1.5963,0.2128
20260317-075319-odyssey,heteromark,GA,hip,64,ga,10,1.4419,1.2712,1.6513,0.1599
20260317-075319-odyssey,heteromark,GA,hip,128,ga,10,1.3489,1.1721,1.5878,0.1681
20260317-075319-odyssey,heteromark,GA,hip,256,ga,10,1.9260,1.2268,2.6955,0.5619
20260317-075319-odyssey,heteromark,GA,hip,512,ga,10,1.4740,1.3049,1.7163,0.1887
20260317-075319-odyssey,heteromark,GA,hip,1024,ga,10,1.4788,1.3290,1.7353,0.1691
20260317-075319-odyssey,heteromark,GA,hip,2048,ga,10,1.5736,1.3871,1.9364,0.2137
20260317-075319-odyssey,heteromark,GA,hip,4096,ga,10,2.3028,1.4315,3.3495,0.8447
20260317-075319-odyssey,heteromark,GA,hip,6144,ga,10,1.5659,1.4498,1.7236,0.1256
20260317-075319-odyssey,heteromark,GA,hip,8192,ga,10,2.5093,1.4827,3.8773,1.0200
20260317-075319-odyssey,heteromark,GA,hip,12288,ga,10,2.5490,1.5564,3.8712,0.9762
20260317-075319-odyssey,heteromark,GA,hip,16384,ga,10,1.6804,1.5545,1.8643,0.1412
20260317-075319-odyssey,heteromark,GA,hip,24576,ga,10,2.1151,1.6568,2.8168,0.5509
20260317-075319-odyssey,heteromark,GA,hip,32768,ga,10,1.8992,1.8497,1.9852,0.0522
20260317-075319-odyssey,heteromark,GA,hip,49152,ga,10,2.1968,2.1544,2.2531,0.0414
20260317-075319-odyssey,heteromark,GA,hip,65536,ga,10,2.6452,2.6217,2.6824,0.0210
20260317-075319-odyssey,heteromark,HIST,hip,512,hist,10,0.0063,0.0058,0.0095,0.0011
20260317-075319-odyssey,heteromark,HIST,hip,1024,hist,10,0.0063,0.0060,0.0072,0.0004
20260317-075319-odyssey,heteromark,HIST,hip,2048,hist,10,0.0063,0.0060,0.0070,0.0003
20260317-075319-odyssey,heteromark,HIST,hip,4096,hist,10,0.0066,0.0061,0.0075,0.0005
20260317-075319-odyssey,heteromark,HIST,hip,8192,hist,10,0.0072,0.0063,0.0078,0.0006
20260317-075319-odyssey,heteromark,HIST,hip,16384,hist,10,0.0072,0.0066,0.0109,0.0013
20260317-075319-odyssey,heteromark,HIST,hip,32768,hist,10,0.0077,0.0074,0.0083,0.0003
20260317-075319-odyssey,heteromark,HIST,hip,65536,hist,10,0.0097,0.0094,0.0112,0.0005
20260317-075319-odyssey,heteromark,HIST,hip,131072,hist,10,0.0134,0.0130,0.0156,0.0008
20260317-075319-odyssey,heteromark,HIST,hip,262144,hist,10,0.0205,0.0202,0.0223,0.0006
20260317-075319-odyssey,heteromark,HIST,hip,524288,hist,10,0.0205,0.0204,0.0207,0.0001
20260317-075319-odyssey,heteromark,HIST,hip,1048576,hist,10,0.0208,0.0206,0.0214,0.0003
20260317-075319-odyssey,heteromark,HIST,hip,2097152,hist,10,0.0212,0.0210,0.0224,0.0004
20260317-075319-odyssey,heteromark,HIST,hip,4194304,hist,10,0.0246,0.0242,0.0248,0.0002
20260317-075319-odyssey,heteromark,HIST,hip,8388608,hist,10,0.0286,0.0284,0.0288,0.0001
20260317-075319-odyssey,heteromark,HIST,hip,16777216,hist,10,0.0380,0.0375,0.0406,0.0009
20260317-075319-odyssey,heteromark,HIST,hip,33554432,hist,10,0.0558,0.0551,0.0581,0.0009
20260317-075319-odyssey,heteromark,HIST,hip,67108864,hist,10,0.1054,0.1032,0.1167,0.0041
20260317-075319-odyssey,heteromark,PR,hip,128,pagerank,10,0.0869,0.0841,0.0973,0.0044
20260317-075319-odyssey,heteromark,PR,hip,256,pagerank,10,0.0854,0.0822,0.0912,0.0034
20260317-075319-odyssey,heteromark,PR,hip,512,pagerank,10,0.0884,0.0845,0.0972,0.0045
20260317-075319-odyssey,heteromark,PR,hip,1024,pagerank,10,0.0946,0.0909,0.1022,0.0040
20260317-075319-odyssey,heteromark,PR,hip,2048,pagerank,10,0.1040,0.0984,0.1171,0.0060
20260317-075319-odyssey,heteromark,PR,hip,4096,pagerank,10,0.1334,0.1301,0.1438,0.0044
20260317-075319-odyssey,heteromark,PR,hip,6144,pagerank,10,0.1348,0.1300,0.1462,0.0055
20260317-075319-odyssey,heteromark,PR,hip,8192,pagerank,10,0.1406,0.1346,0.1533,0.0062
20260317-075319-odyssey,heteromark,PR,hip,12288,pagerank,10,0.1486,0.1410,0.1680,0.0081
20260317-075319-odyssey,heteromark,PR,hip,16384,pagerank,10,0.1559,0.1478,0.1804,0.0108
20260317-075319-odyssey,heteromark,PR,hip,24576,pagerank,10,0.1726,0.1616,0.2063,0.0140
20260317-075319-odyssey,heteromark,PR,hip,32768,pagerank,10,0.1916,0.1800,0.2119,0.0105
20260317-075319-odyssey,heteromark,PR,hip,49152,pagerank,10,0.2274,0.2247,0.2341,0.0031
20260317-075319-odyssey,heteromark,PR,hip,65536,pagerank,10,0.3086,0.2924,0.3478,0.0191
20260317-075319-odyssey,heteromark,PR,hip,98304,pagerank,10,0.4173,0.3855,0.5117,0.0366
20260317-075319-odyssey,heteromark,PR,hip,262144,pagerank,10,0.9580,0.9240,0.9771,0.0187
20260317-075319-odyssey,rodinia,backprop,hip,256,layerforward,10,0.0255,0.0234,0.0323,0.0034
20260317-075319-odyssey,rodinia,backprop,hip,256,adjust_weights,10,0.0076,0.0042,0.0237,0.0060
20260317-075319-odyssey,rodinia,backprop,hip,512,layerforward,10,0.0435,0.0428,0.0441,0.0006
20260317-075319-odyssey,rodinia,backprop,hip,512,adjust_weights,10,0.0047,0.0043,0.0054,0.0004
20260317-075319-odyssey,rodinia,backprop,hip,1024,layerforward,10,0.0838,0.0823,0.0844,0.0007
20260317-075319-odyssey,rodinia,backprop,hip,1024,adjust_weights,10,0.0058,0.0047,0.0125,0.0024
20260317-075319-odyssey,rodinia,backprop,hip,2048,layerforward,10,0.1622,0.1596,0.1645,0.0021
20260317-075319-odyssey,rodinia,backprop,hip,2048,adjust_weights,10,0.0058,0.0045,0.0118,0.0024
20260317-075319-odyssey,rodinia,backprop,hip,4096,layerforward,10,0.3158,0.3148,0.3167,0.0007
20260317-075319-odyssey,rodinia,backprop,hip,4096,adjust_weights,10,0.0056,0.0047,0.0105,0.0018
20260317-075319-odyssey,rodinia,backprop,hip,8192,layerforward,10,0.6378,0.6255,0.6448,0.0077
20260317-075319-odyssey,rodinia,backprop,hip,8192,adjust_weights,10,0.0062,0.0048,0.0154,0.0033
20260317-075319-odyssey,rodinia,backprop,hip,16384,layerforward,10,1.2754,1.2483,1.2856,0.0137
20260317-075319-odyssey,rodinia,backprop,hip,16384,adjust_weights,10,0.0072,0.0063,0.0106,0.0013
20260317-075319-odyssey,rodinia,backprop,hip,32768,layerforward,10,2.5467,2.4957,2.5784,0.0278
20260317-075319-odyssey,rodinia,backprop,hip,32768,adjust_weights,10,0.0102,0.0090,0.0110,0.0006
20260317-075319-odyssey,rodinia,backprop,hip,65536,layerforward,10,5.6160,5.5502,5.6943,0.0617
20260317-075319-odyssey,rodinia,backprop,hip,65536,adjust_weights,10,0.0128,0.0120,0.0140,0.0006
20260317-075319-odyssey,rodinia,backprop,hip,131072,layerforward,10,11.2591,11.0977,11.3669,0.1255
20260317-075319-odyssey,rodinia,backprop,hip,131072,adjust_weights,10,0.0208,0.0195,0.0262,0.0020
20260317-075319-odyssey,rodinia,backprop,hip,262144,layerforward,10,22.4934,22.1901,22.7320,0.2558
20260317-075319-odyssey,rodinia,backprop,hip,262144,adjust_weights,10,0.0364,0.0330,0.0388,0.0020
20260317-075319-odyssey,rodinia,backprop,hip,524288,layerforward,10,45.2132,44.4600,45.3697,0.2760
20260317-075319-odyssey,rodinia,backprop,hip,524288,adjust_weights,10,0.0700,0.0651,0.0734,0.0024
20260317-075319-odyssey,rodinia,backprop,hip,1048576,layerforward,10,89.6719,88.4853,90.9602,0.9812
20260317-075319-odyssey,rodinia,backprop,hip,1048576,adjust_weights,10,0.1332,0.1160,0.1426,0.0092
20260317-075319-odyssey,rodinia,backprop,hip,1572864,layerforward,10,136.4685,132.3427,148.1786,5.9080
20260317-075319-odyssey,rodinia,backprop,hip,1572864,adjust_weights,10,0.1995,0.1912,0.2033,0.0035
20260317-075319-odyssey,rodinia,backprop,hip,2097152,layerforward,10,184.3341,177.1520,195.4988,6.7014
20260317-075319-odyssey,rodinia,backprop,hip,2097152,adjust_weights,10,0.2486,0.2397,0.2612,0.0072
20260317-075319-odyssey,rodinia,backprop,hip,2621440,layerforward,10,233.7462,222.6970,243.2753,7.7502
20260317-075319-odyssey,rodinia,backprop,hip,2621440,adjust_weights,10,0.3088,0.2901,0.3220,0.0092
20260317-075319-odyssey,rodinia,backprop,hip,3145728,layerforward,10,300.0650,284.8331,314.3575,10.5573
20260317-075319-odyssey,rodinia,backprop,hip,3145728,adjust_weights,10,0.3597,0.3324,0.3753,0.0115
20260317-075319-odyssey,rodinia,backprop,hip,4194304,layerforward,10,409.0039,388.3937,425.8439,9.5379
20260317-075319-odyssey,rodinia,backprop,hip,4194304,adjust_weights,10,0.4680,0.4620,0.4730,0.0037
20260317-075319-odyssey,rodinia,bfs,hip,1024,bfs,10,0.4575,0.4428,0.4716,0.0092
20260317-075319-odyssey,rodinia,bfs,hip,2048,bfs,10,0.5276,0.5088,0.5489,0.0118
20260317-075319-odyssey,rodinia,bfs,hip,4096,bfs,10,0.5707,0.5555,0.5925,0.0109
20260317-075319-odyssey,rodinia,bfs,hip,8192,bfs,10,0.5223,0.5007,0.5682,0.0198
20260317-075319-odyssey,rodinia,bfs,hip,16384,bfs,10,0.6553,0.6365,0.6697,0.0122
20260317-075319-odyssey,rodinia,bfs,hip,32768,bfs,10,0.7458,0.7257,0.7631,0.0124
20260317-075319-odyssey,rodinia,bfs,hip,65536,bfs,10,1.0042,0.8781,1.1450,0.1056
20260317-075319-odyssey,rodinia,bfs,hip,131072,bfs,10,1.2137,0.8964,1.4526,0.2244
20260317-075319-odyssey,rodinia,bfs,hip,196608,bfs,10,1.3013,0.9653,1.7692,0.3350
20260317-075319-odyssey,rodinia,bfs,hip,262144,bfs,10,1.3591,1.1290,1.8892,0.3316
20260317-075319-odyssey,rodinia,bfs,hip,524288,bfs,10,1.3890,1.3553,1.4152,0.0192
20260317-075319-odyssey,rodinia,bfs,hip,786432,bfs,10,1.7307,1.6998,1.7515,0.0195
20260317-075319-odyssey,rodinia,bfs,hip,1048576,bfs,10,2.1961,2.1526,2.3419,0.0591
20260317-075319-odyssey,rodinia,bfs,hip,1572864,bfs,10,2.9578,2.9267,2.9762,0.0170
20260317-075319-odyssey,rodinia,bfs,hip,2097152,bfs,10,3.6427,3.6059,3.8349,0.0699
20260317-075319-odyssey,rodinia,bfs,hip,2621440,bfs,10,4.3680,4.2750,4.4463,0.0550
20260317-075319-odyssey,rodinia,bfs,hip,3145728,bfs,10,5.2005,5.0938,5.2853,0.0693
20260317-075319-odyssey,rodinia,bfs,hip,4194304,bfs,10,6.6271,6.4616,6.7287,0.0995
20260317-075319-odyssey,rodinia,dwt2d,hip,32x32,dwt2d,10,0.0923,0.0857,0.1067,0.0062
20260317-075319-odyssey,rodinia,dwt2d,hip,64x64,dwt2d,10,0.0979,0.0914,0.1173,0.0078
20260317-075319-odyssey,rodinia,dwt2d,hip,128x128,dwt2d,10,0.1120,0.0977,0.1682,0.0209
20260317-075319-odyssey,rodinia,dwt2d,hip,256x256,dwt2d,10,0.1865,0.1592,0.3404,0.0556
20260317-075319-odyssey,rodinia,dwt2d,hip,384x384,dwt2d,10,0.2678,0.2415,0.3294,0.0267
20260317-075319-odyssey,rodinia,dwt2d,hip,512x512,dwt2d,10,0.3975,0.3610,0.5271,0.0475
20260317-075319-odyssey,rodinia,dwt2d,hip,768x768,dwt2d,10,0.1478,0.1410,0.1954,0.0167
20260317-075319-odyssey,rodinia,dwt2d,hip,1024x1024,dwt2d,10,0.1939,0.1867,0.2379,0.0156
20260317-075319-odyssey,rodinia,dwt2d,hip,1280x1280,dwt2d,10,0.2418,0.2349,0.2801,0.0136
20260317-075319-odyssey,rodinia,dwt2d,hip,1536x1536,dwt2d,10,0.3088,0.2970,0.3545,0.0206
20260317-075319-odyssey,rodinia,dwt2d,hip,2048x2048,dwt2d,10,0.4539,0.4471,0.4862,0.0117
20260317-075319-odyssey,rodinia,dwt2d,hip,2560x2560,dwt2d,10,0.6604,0.6503,0.7016,0.0148
20260317-075319-odyssey,rodinia,dwt2d,hip,3072x3072,dwt2d,10,0.9089,0.9003,0.9378,0.0111
20260317-075319-odyssey,rodinia,dwt2d,hip,4096x4096,dwt2d,10,1.5326,1.5269,1.5573,0.0089
20260317-075319-odyssey,rodinia,dwt2d,hip,5120x5120,dwt2d,10,2.3436,2.3358,2.3813,0.0137
20260317-075319-odyssey,rodinia,dwt2d,hip,6144x6144,dwt2d,10,3.3750,3.3685,3.4034,0.0104
20260317-075319-odyssey,rodinia,dwt2d,hip,7168x7168,dwt2d,10,4.5670,4.5579,4.5942,0.0101
20260317-075319-odyssey,rodinia,dwt2d,hip,8192x8192,dwt2d,10,5.9941,5.9870,6.0145,0.0077
20260317-075319-odyssey,rodinia,gaussian,hip,32,gaussian,10,0.4430,0.4225,0.4638,0.0118
20260317-075319-odyssey,rodinia,gaussian,hip,48,gaussian,10,0.6780,0.6454,0.7034,0.0160
20260317-075319-odyssey,rodinia,gaussian,hip,64,gaussian,10,0.9130,0.8903,0.9282,0.0120
20260317-075319-odyssey,rodinia,gaussian,hip,96,gaussian,10,1.3891,1.3357,1.4284,0.0271
20260317-075319-odyssey,rodinia,gaussian,hip,128,gaussian,10,2.0404,1.9780,2.1598,0.0568
20260317-075319-odyssey,rodinia,gaussian,hip,192,gaussian,10,2.9197,2.8534,3.0483,0.0503
20260317-075319-odyssey,rodinia,gaussian,hip,256,gaussian,10,4.2985,4.2404,4.3717,0.0428
20260317-075319-odyssey,rodinia,gaussian,hip,384,gaussian,10,6.4405,6.2504,6.6419,0.1165
20260317-075319-odyssey,rodinia,gaussian,hip,512,gaussian,10,9.1192,8.9875,9.2863,0.1243
20260317-075319-odyssey,rodinia,gaussian,hip,640,gaussian,10,11.4299,11.3344,11.6032,0.0784
20260317-075319-odyssey,rodinia,gaussian,hip,768,gaussian,10,14.2912,14.1278,14.5736,0.1381
20260317-075319-odyssey,rodinia,gaussian,hip,1280,gaussian,10,32.1962,32.1071,32.3890,0.0866
20260317-075319-odyssey,rodinia,gaussian,hip,1536,gaussian,10,44.5313,44.2438,45.3367,0.3212
20260317-075319-odyssey,rodinia,gaussian,hip,2560,gaussian,10,128.9881,125.4914,140.6505,6.1338
20260317-075319-odyssey,rodinia,hotspot,hip,32,hotspot,10,0.0579,0.0501,0.0697,0.0060
20260317-075319-odyssey,rodinia,hotspot,hip,48,hotspot,10,0.0908,0.0498,0.1240,0.0209
20260317-075319-odyssey,rodinia,hotspot,hip,64,hotspot,10,0.0620,0.0496,0.0833,0.0092
20260317-075319-odyssey,rodinia,hotspot,hip,96,hotspot,10,0.0677,0.0600,0.0826,0.0087
20260317-075319-odyssey,rodinia,hotspot,hip,128,hotspot,10,0.0701,0.0621,0.0825,0.0072
20260317-075319-odyssey,rodinia,hotspot,hip,192,hotspot,10,0.0862,0.0800,0.0963,0.0049
20260317-075319-odyssey,rodinia,hotspot,hip,256,hotspot,10,0.1182,0.1086,0.1362,0.0111
20260317-075319-odyssey,rodinia,hotspot,hip,384,hotspot,10,0.2214,0.2002,0.2482,0.0184
20260317-075319-odyssey,rodinia,hotspot,hip,512,hotspot,10,0.3575,0.3411,0.3696,0.0113
20260317-075319-odyssey,rodinia,hotspot,hip,640,hotspot,10,0.1900,0.1835,0.1950,0.0041
20260317-075319-odyssey,rodinia,hotspot,hip,768,hotspot,10,0.2199,0.2132,0.2239,0.0033
20260317-075319-odyssey,rodinia,hotspot,hip,1024,hotspot,10,0.2037,0.1984,0.2083,0.0032
20260317-075319-odyssey,rodinia,hotspot,hip,1280,hotspot,10,0.2775,0.2725,0.2895,0.0052
20260317-075319-odyssey,rodinia,hotspot,hip,1536,hotspot,10,0.3814,0.3729,0.4036,0.0087
20260317-075319-odyssey,rodinia,hotspot,hip,2048,hotspot,10,0.6399,0.6269,0.6500,0.0079
20260317-075319-odyssey,rodinia,hotspot,hip,2560,hotspot,10,0.9390,0.9363,0.9449,0.0029
20260317-075319-odyssey,rodinia,hotspot,hip,3072,hotspot,10,5.0632,1.3187,38.6794,11.8115
20260317-075319-odyssey,rodinia,hotspot,hip,3584,hotspot,10,5.5612,1.7876,39.4256,11.8988
20260317-075319-odyssey,rodinia,hotspot,hip,4096,hotspot,10,6.0291,2.3121,39.4038,11.7267
20260317-075319-odyssey,rodinia,hotspot3D,hip,8,hotspot3D,10,0.0937,0.0822,0.1064,0.0097
20260317-075319-odyssey,rodinia,hotspot3D,hip,16,hotspot3D,10,0.1161,0.1112,0.1233,0.0038
20260317-075319-odyssey,rodinia,hotspot3D,hip,24,hotspot3D,10,0.1773,0.1681,0.1890,0.0070
20260317-075319-odyssey,rodinia,hotspot3D,hip,32,hotspot3D,10,0.2509,0.2424,0.2652,0.0087
20260317-075319-odyssey,rodinia,hotspot3D,hip,48,hotspot3D,10,0.4436,0.4190,0.5030,0.0262
20260317-075319-odyssey,rodinia,hotspot3D,hip,64,hotspot3D,10,0.6509,0.6092,0.6835,0.0258
20260317-075319-odyssey,rodinia,hotspot3D,hip,80,hotspot3D,10,0.5346,0.5304,0.5379,0.0021
20260317-075319-odyssey,rodinia,hotspot3D,hip,96,hotspot3D,10,0.6406,0.6355,0.6470,0.0037
20260317-075319-odyssey,rodinia,hotspot3D,hip,112,hotspot3D,10,0.7608,0.7547,0.7704,0.0043
20260317-075319-odyssey,rodinia,hotspot3D,hip,128,hotspot3D,10,0.9647,0.9579,0.9754,0.0049
20260317-075319-odyssey,rodinia,hotspot3D,hip,160,hotspot3D,10,1.3695,1.3656,1.3726,0.0021
20260317-075319-odyssey,rodinia,hotspot3D,hip,192,hotspot3D,10,1.8230,1.8190,1.8272,0.0027
20260317-075319-odyssey,rodinia,hotspot3D,hip,224,hotspot3D,10,2.4414,2.4373,2.4480,0.0032
20260317-075319-odyssey,rodinia,hotspot3D,hip,256,hotspot3D,10,3.3736,3.3688,3.3784,0.0034
20260317-075319-odyssey,rodinia,hotspot3D,hip,320,hotspot3D,10,14.4168,6.1930,88.2712,25.9498
20260317-075319-odyssey,rodinia,hotspot3D,hip,384,hotspot3D,10,19.4661,11.0560,94.6499,26.4169
20260317-075319-odyssey,rodinia,hotspot3D,hip,448,hotspot3D,10,39.3542,29.5863,113.4875,26.0758
20260317-075319-odyssey,rodinia,hotspot3D,hip,512,hotspot3D,10,128.0555,115.3142,202.5903,26.8947
20260317-075319-odyssey,rodinia,huffman,hip,1024,huffman,10,0.0972,0.0913,0.1220,0.0097
20260317-075319-odyssey,rodinia,huffman,hip,2048,huffman,10,0.0991,0.0934,0.1117,0.0070
20260317-075319-odyssey,rodinia,huffman,hip,4096,huffman,10,0.0982,0.0929,0.1092,0.0050
20260317-075319-odyssey,rodinia,huffman,hip,8192,huffman,10,0.1025,0.0973,0.1148,0.0052
20260317-075319-odyssey,rodinia,huffman,hip,16384,huffman,10,0.0988,0.0944,0.1095,0.0043
20260317-075319-odyssey,rodinia,huffman,hip,32768,huffman,10,0.1151,0.1003,0.1910,0.0276
20260317-075319-odyssey,rodinia,huffman,hip,65536,huffman,10,0.1150,0.1088,0.1358,0.0076
20260317-075319-odyssey,rodinia,huffman,hip,131072,huffman,10,0.1686,0.1625,0.1901,0.0079
20260317-075319-odyssey,rodinia,huffman,hip,262144,huffman,10,0.1958,0.1911,0.2163,0.0075
20260317-075319-odyssey,rodinia,huffman,hip,524288,huffman,10,0.2845,0.2804,0.3022,0.0065
20260317-075319-odyssey,rodinia,huffman,hip,1048576,huffman,10,0.4620,0.4569,0.4778,0.0066
20260317-075319-odyssey,rodinia,huffman,hip,2097152,huffman,10,0.8260,0.8211,0.8427,0.0062
20260317-075319-odyssey,rodinia,huffman,hip,4194304,huffman,10,1.5373,1.5332,1.5530,0.0059
20260317-075319-odyssey,rodinia,huffman,hip,8388608,huffman,10,2.9673,2.9608,2.9862,0.0071
20260317-075319-odyssey,rodinia,huffman,hip,12582912,huffman,10,4.4040,4.3985,4.4227,0.0072
20260317-075319-odyssey,rodinia,huffman,hip,16777216,huffman,10,5.8330,5.8275,5.8619,0.0103
20260317-075319-odyssey,rodinia,kmeans,hip,1024,kmeans,10,0.9854,0.9712,0.9980,0.0087
20260317-075319-odyssey,rodinia,kmeans,hip,2048,kmeans,10,1.0538,1.0419,1.0669,0.0077
20260317-075319-odyssey,rodinia,kmeans,hip,4096,kmeans,10,1.0940,1.0770,1.1112,0.0120
20260317-075319-odyssey,rodinia,kmeans,hip,8192,kmeans,10,1.2576,1.2349,1.2873,0.0156
20260317-075319-odyssey,rodinia,kmeans,hip,16384,kmeans,10,1.6622,1.6488,1.6728,0.0081
20260317-075319-odyssey,rodinia,kmeans,hip,32768,kmeans,10,2.5963,2.5430,2.7470,0.0672
20260317-075319-odyssey,rodinia,kmeans,hip,65536,kmeans,10,4.5529,4.4887,4.6392,0.0402
20260317-075319-odyssey,rodinia,kmeans,hip,131072,kmeans,10,9.3374,9.1620,9.5806,0.1578
20260317-075319-odyssey,rodinia,kmeans,hip,262144,kmeans,10,17.6974,17.6389,17.8874,0.0705
20260317-075319-odyssey,rodinia,kmeans,hip,524288,kmeans,10,24.1740,23.9067,25.3115,0.5145
20260317-075319-odyssey,rodinia,kmeans,hip,786432,kmeans,10,36.1163,35.6272,37.6805,0.8232
20260317-075319-odyssey,rodinia,kmeans,hip,1048576,kmeans,10,52.4895,51.9776,54.0621,0.5808
20260317-075319-odyssey,rodinia,kmeans,hip,1572864,kmeans,10,81.5897,79.8099,92.9929,4.0852
20260317-075319-odyssey,rodinia,kmeans,hip,2097152,kmeans,10,106.4907,105.0154,110.3622,2.1709
20260317-075319-odyssey,rodinia,kmeans,hip,3145728,kmeans,10,160.3520,155.5257,178.8167,8.0759
20260317-075319-odyssey,rodinia,kmeans,hip,4194304,kmeans,10,239.6296,205.9991,303.5688,34.0831
20260317-075319-odyssey,rodinia,lavaMD,hip,2,lavaMD,10,0.1580,0.1554,0.1695,0.0041
20260317-075319-odyssey,rodinia,lavaMD,hip,3,lavaMD,10,0.4407,0.4368,0.4584,0.0066
20260317-075319-odyssey,rodinia,lavaMD,hip,4,lavaMD,10,0.4490,0.4453,0.4607,0.0044
20260317-075319-odyssey,rodinia,lavaMD,hip,5,lavaMD,10,0.4529,0.4480,0.4695,0.0060
20260317-075319-odyssey,rodinia,lavaMD,hip,6,lavaMD,10,0.4562,0.4520,0.4756,0.0070
20260317-075319-odyssey,rodinia,lavaMD,hip,8,lavaMD,10,0.5028,0.4988,0.5215,0.0068
20260317-075319-odyssey,rodinia,lavaMD,hip,10,lavaMD,10,0.5680,0.5640,0.5807,0.0047
20260317-075319-odyssey,rodinia,lavaMD,hip,12,lavaMD,10,0.7483,0.7452,0.7615,0.0048
20260317-075319-odyssey,rodinia,lavaMD,hip,14,lavaMD,10,1.0851,1.0782,1.1165,0.0124
20260317-075319-odyssey,rodinia,lavaMD,hip,16,lavaMD,10,1.4288,1.4027,1.4872,0.0253
20260317-075319-odyssey,rodinia,lavaMD,hip,18,lavaMD,10,1.9130,1.8748,1.9471,0.0210
20260317-075319-odyssey,rodinia,lavaMD,hip,20,lavaMD,10,2.5120,2.4692,2.6232,0.0420
20260317-075319-odyssey,rodinia,lavaMD,hip,22,lavaMD,10,3.2045,3.1651,3.3219,0.0453
20260317-075319-odyssey,rodinia,lavaMD,hip,24,lavaMD,10,4.1424,4.0982,4.2269,0.0448
20260317-075319-odyssey,rodinia,lavaMD,hip,26,lavaMD,10,5.1127,5.0853,5.2084,0.0357
20260317-075319-odyssey,rodinia,lavaMD,hip,28,lavaMD,10,6.4236,6.3921,6.5155,0.0350
20260317-075319-odyssey,rodinia,lavaMD,hip,30,lavaMD,10,7.8781,7.8295,7.9701,0.0490
20260317-075319-odyssey,rodinia,lavaMD,hip,34,lavaMD,10,11.2787,11.2443,11.3112,0.0241
20260317-075319-odyssey,rodinia,lavaMD,hip,38,lavaMD,10,15.8756,15.8384,15.9218,0.0262
20260317-075319-odyssey,rodinia,lud,hip,64,lud,10,0.2043,0.1932,0.2443,0.0158
20260317-075319-odyssey,rodinia,lud,hip,128,lud,10,0.4737,0.4643,0.5021,0.0107
20260317-075319-odyssey,rodinia,lud,hip,192,lud,10,0.7662,0.7490,0.8118,0.0185
20260317-075319-odyssey,rodinia,lud,hip,256,lud,10,1.0565,1.0334,1.1456,0.0334
20260317-075319-odyssey,rodinia,lud,hip,384,lud,10,1.6394,1.6161,1.6840,0.0202
20260317-075319-odyssey,rodinia,lud,hip,512,lud,10,2.2748,2.2455,2.3378,0.0261
20260317-075319-odyssey,rodinia,lud,hip,640,lud,10,2.5863,2.5686,2.6034,0.0111
20260317-075319-odyssey,rodinia,lud,hip,768,lud,10,3.1117,3.0950,3.1387,0.0122
20260317-075319-odyssey,rodinia,lud,hip,896,lud,10,3.6765,3.6504,3.7140,0.0215
20260317-075319-odyssey,rodinia,lud,hip,1024,lud,10,4.2413,4.2177,4.2596,0.0144
20260317-075319-odyssey,rodinia,lud,hip,1280,lud,10,5.3852,5.3623,5.4112,0.0162
20260317-075319-odyssey,rodinia,lud,hip,1536,lud,10,6.5903,6.5686,6.6143,0.0143
20260317-075319-odyssey,rodinia,lud,hip,1792,lud,10,7.8513,7.8276,7.8792,0.0163
20260317-075319-odyssey,rodinia,lud,hip,2048,lud,10,9.0797,9.0460,9.1255,0.0225
20260317-075319-odyssey,rodinia,lud,hip,2560,lud,10,11.8516,11.8259,11.9140,0.0240
20260317-075319-odyssey,rodinia,lud,hip,3072,lud,10,14.8235,14.7798,14.8738,0.0256
20260317-075319-odyssey,rodinia,lud,hip,3584,lud,10,18.0607,18.0353,18.0894,0.0160
